Time (s)	WE(1).Potential (V)	WE(1).Current (A)
1599.17378796247	-0.698150634765625	-0.0233917236328125
1599.19378796242	-0.697998046875	-0.022100830078125
1599.21378796237	-0.69842529296875	-0.02100830078125
1599.23378796232	-0.6986083984375	-0.0200347900390625
1599.25378796227	-0.69781494140625	-0.0191864013671875
1599.27378796222	-0.697723388671875	-0.0184234619140625
1599.29378796217	-0.6978759765625	-0.0177337646484375
1599.31378796212	-0.699066162109375	-0.01708984375
1599.33378796207	-0.69903564453125	-0.0165069580078125
1599.37378996197	3.66210937499944E-05	0.007781982421875
1599.39378996192	0.000607299804687503	0.00712738037109375
1599.41378996187	-0.00030517578125	0.00660980224609375
1599.43378996182	-7.62939453125E-05	0.00614349365234375
1599.45378996177	5.79833984375028E-05	0.00572479248046875
1599.47378996172	-0.0001068115234375	0.0053485107421875
1599.49378996167	0.000222778320312506	0.004991455078125
1599.51378996162	0.000390625000000006	0.004654541015625
1599.53378996157	0.000674438476562497	0.00434417724609375
1599.55378996151	-0.000469970703125003	0.00406158447265625
1599.57378996146	-0.0003814697265625	0.0037921142578125
1599.59378996141	-0.000146484375000006	0.00353790283203125
1599.61378996136	0.000762939453125	0.003289794921875
1599.63378996131	0.000775146484375003	0.0030657958984375
1599.65378996126	-0.000170898437499997	0.00286407470703125
1599.67378996121	-0.000405883789062506	0.0026641845703125
1599.69378996116	-0.000347900390625003	0.00247894287109375
1599.71378996111	0.000811767578124997	0.00229339599609375
1599.73378996106	0.000308227539062497	0.0021331787109375
1599.75378996101	0.000698852539062503	0.00197784423828125
1599.77378996096	-5.79833984375028E-05	0.001832275390625
1599.79378996091	0.000787353515625006	0.00168792724609375
1599.81378996086	0.000396728515625	0.0015631103515625
1599.83378996081	-0.000225830078125003	0.0014453125
1599.87379096071	-0.69769287109375	-0.0215728759765625
1599.89379096066	-0.698272705078125	-0.0203857421875
1599.91379096061	-0.698699951171875	-0.01939697265625
1599.93379096056	-0.698883056640625	-0.0185516357421875
1599.95379096051	-0.698089599609375	-0.0178070068359375
1599.97379096045	-0.697784423828125	-0.01712646484375
1599.9937909604	-0.6990966796875	-0.016510009765625
1600.01379096035	-0.69903564453125	-0.0159515380859375
1600.0337909603	-0.6982421875	-0.015447998046875
1600.0737919602	3.96728515625056E-05	0.008770751953125
1600.09379196015	-6.40869140624972E-05	0.00811767578125
1600.1137919601	-0.0005645751953125	0.007568359375
1600.13379196005	-0.000332641601562503	0.0070855712890625
1600.15379196	0.000408935546875003	0.0066357421875
1600.17379195995	-0.000418090820312494	0.00623016357421875
1600.1937919599	-0.000451660156250006	0.00584564208984375
1600.21379195985	-4.88281249999972E-05	0.00548065185546875
1600.2337919598	0.000454711914062503	0.0051434326171875
1600.25379195975	-9.46044921874972E-05	0.00482330322265625
1600.2737919597	-0.0002593994140625	0.004517822265625
1600.29379195965	8.85009765625028E-05	0.0042291259765625
1600.3137919596	0.0005035400390625	0.00395660400390625
1600.33379195955	0.000775146484375003	0.00369964599609375
1600.3537919595	-0.000338745117187497	0.00346923828125
1600.37379195944	0.000726318359375006	0.0032318115234375
1600.39379195939	0.000668334960937503	0.00301788330078125
1600.41379195934	0.000796508789062497	0.00281585693359375
1600.43379195929	-0.000439453125000003	0.00263153076171875
1600.45379195924	-0.000360107421875006	0.00245361328125
1600.47379195919	-0.000445556640624997	0.0022833251953125
1600.49379195914	0.000711059570312506	0.00211761474609375
1600.51379195909	0.000531005859375003	0.0019683837890625
1600.53379195904	0.000558471679687506	0.00182373046875
1600.57379195894	-0.698638916015625	-0.0212249755859375
1600.59379195889	-0.698455810546875	-0.0200592041015625
1600.61379195884	-0.698577880859375	-0.019097900390625
1600.63379195879	-0.69775390625	-0.0182769775390625
1600.65379195874	-0.69805908203125	-0.017535400390625
1600.67379195869	-0.697906494140625	-0.0168670654296875
1600.69379195864	-0.6990966796875	-0.016265869140625
1600.71379195859	-0.698699951171875	-0.0157257080078125
1600.73379195854	-0.69805908203125	-0.015216064453125
1600.77379295843	0.0003509521484375	0.0089874267578125
1600.79379295838	-0.000302124023437503	0.00833740234375
1600.81379295833	-0.000509643554687494	0.0077880859375
1600.83379295828	-0.000100708007812506	0.00730072021484375
1600.85379295823	0.000585937499999994	0.00685394287109375
1600.87379295818	0.000680541992187506	0.0064398193359375
1600.89379295813	0.000271606445312503	0.0060516357421875
1600.91379295808	0.000170898437499997	0.00569366455078125
1600.93379295803	-0.000436401367187506	0.0053509521484375
1600.95379295798	8.54492187500056E-05	0.005023193359375
1600.97379295793	0.0003814697265625	0.00471343994140625
1600.99379295788	0.000756835937500006	0.00441650390625
1601.01379295783	0.000573730468750006	0.00414703369140625
1601.03379295778	0.000158691406249994	0.0038824462890625
1601.05379295773	-4.88281249999972E-05	0.00363555908203125
1601.07379295768	-0.000335693359375	0.00340850830078125
1601.09379295763	0.000469970703125003	0.0031854248046875
1601.11379295758	0.000894165039062506	0.002972412109375
1601.13379295753	0.000711059570312506	0.00277496337890625
1601.15379295748	-4.57763671875E-05	0.00259979248046875
1601.17379295742	-0.000402832031249994	0.0024224853515625
1601.19379295737	7.93457031249972E-05	0.0022576904296875
1601.21379295732	0.000689697265624997	0.00209686279296875
1601.23379295727	0.000784301757812494	0.00194915771484375
1601.27379395717	-0.69818115234375	-0.0211212158203125
1601.29379395712	-0.698822021484375	-0.019952392578125
1601.31379395707	-0.698638916015625	-0.0190032958984375
1601.33379395702	-0.698699951171875	-0.0181671142578125
1601.35379395697	-0.69775390625	-0.017437744140625
