Time (s)	WE(1).Potential (V)	WE(1).Current (A)
3016.73903638347	-0.699188232421875	-0.0195220947265625
3016.75903638342	-0.697509765625	-0.018841552734375
3016.77903638337	-0.6986083984375	-0.0182647705078125
3016.79903638331	-0.698272705078125	-0.017730712890625
3016.81903638326	-0.69793701171875	-0.017230224609375
3016.83903638321	-0.699127197265625	-0.0167755126953125
3016.85903638316	-0.697998046875	-0.0163543701171875
3016.87903638311	-0.699676513671875	-0.015936279296875
3016.89903638306	-0.69891357421875	-0.0155548095703125
3016.93903838296	-0.000805664062500003	0.00437347412109375
3016.95903838291	-0.000323486328124997	0.00407012939453125
3016.97903838286	-0.000430297851562497	0.00384185791015625
3016.99903838281	-0.000790405273437503	0.003642578125
3017.01903838276	-0.000588989257812506	0.00347015380859375
3017.03903838271	-0.000613403320312497	0.003310546875
3017.05903838266	-0.000711059570312506	0.003162841796875
3017.07903838261	-0.000753784179687494	0.00302581787109375
3017.09903838256	-0.000543212890625006	0.002896728515625
3017.11903838251	-0.000326538085937494	0.002777099609375
3017.13903838246	-0.000283813476562506	0.00266204833984375
3017.15903838241	-0.000650024414062506	0.00255340576171875
3017.17903838236	-8.54492187500056E-05	0.0024468994140625
3017.1990383823	0.000521850585937497	0.00234283447265625
3017.21903838225	0.000744628906250003	0.00224822998046875
3017.2390383822	0.000326538085937494	0.00215911865234375
3017.25903838215	0.000894165039062506	0.00206390380859375
3017.2790383821	0.0008087158203125	0.00198394775390625
3017.29903838205	0.001129150390625	0.00189910888671875
3017.319038382	0.000817871093750006	0.00182647705078125
3017.33903838195	0.000872802734374997	0.00175140380859375
3017.3590383819	0.000500488281250003	0.00167572021484375
3017.37903838185	0.0011474609375	0.0016064453125
3017.3990383818	0.000958251953125003	0.00153961181640625
3017.4390393817	-0.69757080078125	-0.017645263671875
3017.45903938165	-0.699249267578125	-0.0170379638671875
3017.4790393816	-0.697662353515625	-0.0165130615234375
3017.49903938155	-0.6995849609375	-0.0160308837890625
3017.5190393815	-0.698150634765625	-0.0156158447265625
3017.53903938145	-0.6978759765625	-0.0152191162109375
3017.5590393814	-0.699371337890625	-0.014837646484375
3017.57903938135	-0.697906494140625	-0.01451416015625
3017.59903938129	-0.69940185546875	-0.014166259765625
3017.63903938119	0.000720214843749997	0.0056781005859375
3017.65903938114	-0.000646972656249994	0.00536346435546875
3017.67903938109	-3.0517578125E-05	0.00509521484375
3017.69903938104	0.00107727050781251	0.0048663330078125
3017.71903938099	-0.000457763671875	0.00467193603515625
3017.73903938094	-0.000885009765625	0.004478759765625
3017.75903938089	0.00018310546875	0.00429962158203125
3017.77903938084	-0.000506591796874997	0.004129638671875
3017.79903938079	0.000695800781250006	0.0039630126953125
3017.81903938074	0.000265502929687494	0.00381927490234375
3017.83903938069	-0.000436401367187506	0.0036773681640625
3017.85903938064	0.00108642578125	0.00352691650390625
3017.87903938059	-3.66210937499944E-05	0.00339385986328125
3017.89903938054	-7.32421875000028E-05	0.00326873779296875
3017.91903938049	0.00106201171875001	0.00314300537109375
3017.93903938044	-0.000424194335937503	0.00302947998046875
3017.95903938039	0.000234985351562494	0.00291259765625
3017.97903938034	-0.00079345703125	0.00280487060546875
3017.99903938029	-0.000668334960937503	0.002701416015625
3018.01903938023	0.001055908203125	0.0025909423828125
3018.03903938018	-0.000616455078124994	0.00250457763671875
3018.05903938013	-0.000689697265624997	0.0024102783203125
3018.07903938008	-0.000347900390625003	0.0023187255859375
3018.09903938003	-0.000616455078124994	0.0022296142578125
3018.13904037993	-0.699188232421875	-0.0170135498046875
3018.15904037988	-0.699188232421875	-0.0164154052734375
3018.17904037983	-0.6993408203125	-0.01591796875
3018.19904037978	-0.69891357421875	-0.0154693603515625
3018.21904037973	-0.69830322265625	-0.0150634765625
3018.23904037968	-0.698638916015625	-0.0146881103515625
3018.25904037963	-0.69891357421875	-0.01434326171875
3018.27904037958	-0.69873046875	-0.0140167236328125
3018.29904037953	-0.698028564453125	-0.013714599609375
3018.33904137943	0.000561523437500003	0.00612396240234375
3018.35904137938	0.000704956054687497	0.00578369140625
3018.37904137933	0.0010040283203125	0.00552154541015625
3018.39904137927	0.001025390625	0.00528656005859375
3018.41904137922	0.0010223388671875	0.00507415771484375
3018.43904137917	0.000979614257812497	0.00487823486328125
3018.45904137912	0.000204467773437494	0.00469085693359375
3018.47904137907	0.000924682617187506	0.00451202392578125
3018.49904137902	0.000692749023437494	0.00434295654296875
3018.51904137897	0.000592041015625003	0.0041827392578125
3018.53904137892	0.000964355468749997	0.00402740478515625
3018.55904137887	-0.000811767578124997	0.0038909912109375
3018.57904137882	0.0003814697265625	0.003739013671875
3018.59904137877	-0.000796508789062497	0.00361175537109375
3018.61904137872	-0.000653076171875003	0.0034771728515625
3018.63904137867	7.01904296875056E-05	0.00334381103515625
3018.65904137862	-6.103515625E-05	0.0032269287109375
3018.67904137857	-0.000604248046875006	0.003109130859375
3018.69904137852	-4.27246093750028E-05	0.0029974365234375
3018.71904137847	7.93457031249972E-05	0.0028851318359375
3018.73904137842	3.66210937499944E-05	0.00277130126953125
3018.75904137837	0.000906372070312494	0.00267120361328125
3018.77904137832	-0.000643920898437497	0.00258056640625
3018.79904137826	-0.000192260742187506	0.00247955322265625
3018.83904237816	-0.69952392578125	-0.016778564453125
3018.85904237811	-0.69757080078125	-0.0162017822265625
3018.87904237806	-0.699462890625	-0.0157012939453125
3018.89904237801	-0.698974609375	-0.01527099609375
3018.91904237796	-0.69757080078125	-0.0148712158203125
3018.93904237791	-0.699249267578125	-0.01448974609375
