Time (s)	WE(1).Potential (V)	WE(1).Current (A)
2831.06363185225	-0.697662353515625	-0.027239990234375
2831.0836318522	-0.697784423828125	-0.0254364013671875
2831.10363185215	-0.6978759765625	-0.0245452880859375
2831.1236318521	-0.697906494140625	-0.023944091796875
2831.163632852	0.000149536132812503	-0.0003460693359375
2831.18363285195	0.000274658203125	-0.0008990478515625
2831.2036328519	0.000302124023437503	-0.001201171875
2831.22363285185	0.000311279296874994	-0.00138671875
2831.26363285175	0.606536865234375	0.015863037109375
2831.2836328517	0.60687255859375	0.01192626953125
2831.30363285165	0.60736083984375	0.00418853759765625
2831.32363285159	0.60736083984375	0.002139892578125
2831.34363285154	0.607330322265625	0.00146270751953125
2831.36363285149	0.60736083984375	0.00110687255859375
2831.38363285144	0.607330322265625	0.00088470458984375
2831.40363285139	0.607421875	0.0007305908203125
2831.42363285134	0.607391357421875	0.0006182861328125
2831.44363285129	0.607391357421875	0.000533447265625
2831.46363285124	0.607452392578125	0.000465118408203125
2831.48363285119	0.60748291015625	0.00041278076171875
2831.50363285114	0.607421875	0.000367584228515625
2831.52363285109	0.607391357421875	0.000331390380859375
2831.54363285104	0.607421875	0.00030072021484375
2831.56363285099	0.607391357421875	0.0002740478515625
2831.58363285094	0.607421875	0.00025152587890625
2831.60363285089	0.607421875	0.000231048583984375
2831.62363285084	0.60748291015625	0.000214752197265625
2831.64363285079	0.607452392578125	0.000199493408203125
2831.66363285074	0.607452392578125	0.00018597412109375
2831.68363285069	0.607421875	0.000174285888671875
2831.70363285064	0.607452392578125	0.000162811279296875
2831.72363285059	0.607421875	0.0001534423828125
2831.74363285053	0.607421875	0.000144927978515625
2831.76363285048	0.60748291015625	0.000136016845703125
2831.78363285043	0.60748291015625	0.000129364013671875
2831.80363285038	0.607421875	0.000122955322265625
2831.82363285033	0.607452392578125	0.00011737060546875
2831.84363285028	0.607391357421875	0.000111175537109375
2831.86363285023	0.607421875	0.000105560302734375
2831.88363285018	0.60736083984375	0.000100860595703125
2831.90363285013	0.607421875	9.7198486328125E-05
2831.92363285008	0.60748291015625	9.28344726562499E-05
2831.94363285003	0.607452392578125	8.85620117187499E-05
2831.96363284998	0.607452392578125	8.53271484375E-05
2831.98363284993	0.607421875	8.14208984375001E-05
2832.00363284988	0.60748291015625	7.91015624999999E-05
2832.02363284983	0.607452392578125	7.5408935546875E-05
2832.04363284978	0.60748291015625	7.25708007812501E-05
2832.06363284973	0.607452392578125	7.0037841796875E-05
2832.08363284968	0.607452392578125	6.70776367187501E-05
2832.10363284963	0.60748291015625	6.549072265625E-05
2832.12363284958	0.607452392578125	6.2896728515625E-05
2832.14363284952	0.607421875	6.09741210937501E-05
2832.16363284947	0.607452392578125	5.8135986328125E-05
2832.18363284942	0.607421875	5.65185546874999E-05
2832.20363284937	0.607452392578125	5.48706054687501E-05
2832.22363284932	0.60748291015625	5.328369140625E-05
2832.24363284927	0.607421875	5.19714355468751E-05
2832.26363284922	0.607421875	4.9591064453125E-05
2832.28363284917	0.607452392578125	4.840087890625E-05
2832.30363284912	0.60748291015625	4.66003417968749E-05
2832.32363284907	0.607391357421875	4.59899902343749E-05
2832.36363384897	-0.697723388671875	-0.027197265625
2832.38363384892	-0.697845458984375	-0.0251739501953125
2832.40363384887	-0.69793701171875	-0.0240936279296875
2832.42363384882	-0.697967529296875	-0.0233642578125
2832.46363484872	0.000192260742187506	0.00049346923828125
2832.48363484867	0.000158691406249994	-7.4188232421875E-05
2832.50363484862	0.00018310546875	-0.000407501220703125
2832.52363484857	0.000283813476562506	-0.00062835693359375
2832.56363584846	0.606475830078125	0.0170379638671875
2832.58363584841	0.606719970703125	0.013787841796875
2832.60363584836	0.607147216796875	0.0083160400390625
2832.62363584831	0.60736083984375	0.00295989990234375
2832.64363584826	0.60736083984375	0.00190185546875
