Time (s)	WE(1).Potential (V)	WE(1).Current (A)
2831.28563485169	-0.697235107421875	-0.022320556640625
2831.30563485164	-0.697967529296875	-0.01796875
2831.32563485159	-0.697967529296875	-0.0149078369140625
2831.34563485154	-0.6971435546875	-0.012615966796875
2831.38563585144	0.000982666015624994	0.009442138671875
2831.40563585139	0.00102844238281249	0.00694854736328125
2831.42563585134	0.00120849609375	0.005107421875
2831.44563585129	0.0018890380859375	0.00363739013671875
2831.48563685119	0.579620361328125	0.015289306640625
2831.50563685114	0.581024169921875	0.007366943359375
2831.52563685108	0.580841064453125	0.000509033203125
2831.54563685103	0.58050537109375	0.0001326904296875
2831.56563685098	0.58056640625	4.80041503906251E-05
2831.58563685093	0.580322265625	2.30712890625E-05
2831.60563685088	0.581268310546875	7.62939453125E-06
2831.62563685083	0.580963134765625	5.09643554687494E-06
2831.64563685078	0.579803466796875	1.019287109375E-05
2831.66563685073	0.580047607421875	4.425048828125E-06
2831.68563685068	0.580047607421875	3.87573242187494E-06
2831.70563685063	0.581268310546875	-5.88989257812506E-06
2831.72563685058	0.580596923828125	-1.220703125E-06
2831.74563685053	0.580535888671875	-3.204345703125E-06
2831.76563685048	0.579925537109375	1.58691406249994E-06
2831.78563685043	0.579986572265625	1.80053710937503E-06
2831.80563685038	0.58123779296875	-8.88061523437497E-06
2831.82563685033	0.58038330078125	-4.05883789062506E-06
2831.84563685028	0.580322265625	-3.14331054687506E-06
2831.86563685023	0.57989501953125	-1.28173828124994E-06
2831.88563685018	0.5799560546875	-4.21142578125006E-06
2831.90563685013	0.5811767578125	-1.019287109375E-05
2831.92563685008	0.58038330078125	-4.119873046875E-06
2831.94563685002	0.5802001953125	-3.69262695312497E-06
2831.96563684997	0.579833984375	-2.34985351562494E-06
2831.98563684992	0.5811767578125	-1.3153076171875E-05
2832.00563684987	0.580810546875	-9.06372070312495E-06
2832.02563684982	0.580108642578125	-6.40869140625E-06
2832.04563684977	0.579986572265625	-3.26538085937494E-06
2832.06563684972	0.580352783203125	-7.32421875E-06
2832.08563684967	0.581207275390625	-1.35192871093751E-05
2832.10563684962	0.5806884765625	-1.068115234375E-05
2832.12563684957	0.580169677734375	-5.27954101562506E-06
2832.14563684952	0.57989501953125	-3.60107421875006E-06
2832.16563684947	0.581146240234375	-1.3397216796875E-05
2832.18563684942	0.581268310546875	-1.41296386718751E-05
2832.20563684937	0.580108642578125	-4.54711914062503E-06
2832.22563684932	0.5799560546875	-4.30297851562497E-06
2832.24563684927	0.57989501953125	-5.24902343749994E-06
2832.26563684922	0.5811767578125	-1.33056640625E-05
2832.28563684917	0.58111572265625	-1.2176513671875E-05
2832.30563684912	0.579864501953125	-2.77709960937497E-06
2832.32563684907	0.579864501953125	-4.8828125E-06
2832.34563684901	0.580230712890625	-6.74438476562497E-06
2832.36563684896	0.581146240234375	-1.31835937499999E-05
2832.38563684891	0.580841064453125	-8.85009765625E-06
2832.40563684886	0.579803466796875	-3.38745117187497E-06
2832.42563684881	0.580047607421875	-5.46264648437503E-06
2832.44563684876	0.579742431640625	-3.60107421875006E-06
2832.46563684871	0.5811767578125	-1.39465332031249E-05
2832.48563684866	0.580841064453125	-8.60595703124994E-06
2832.50563684861	0.58026123046875	-6.103515625E-06
2832.52563684856	0.579986572265625	-5.00488281250003E-06
2832.54563684851	0.581268310546875	-1.5899658203125E-05
2832.58563784841	-0.697540283203125	-0.022198486328125
2832.60563784836	-0.697509765625	-0.017730712890625
2832.62563784831	-0.6981201171875	-0.0145965576171875
2832.64563784826	-0.69793701171875	-0.0122802734375
2832.68563784816	0.00132141113281251	0.0097137451171875
2832.70563784811	0.000924682617187506	0.00720916748046875
2832.72563784806	0.000769042968749994	0.005340576171875
2832.745637848	0.0012786865234375	0.0038525390625
2832.7856378479	0.579254150390625	0.0154541015625
2832.80563784785	0.580535888671875	0.007958984375
2832.8256378478	0.581329345703125	0.00054443359375
2832.84563784775	0.580596923828125	0.000141845703125
2832.8656378477	0.580291748046875	5.6915283203125E-05
2832.88563784765	0.579986572265625	3.1402587890625E-05
2832.9056378476	0.580963134765625	1.3580322265625E-05
2832.92563784755	0.581268310546875	4.2724609375E-06
2832.9456378475	0.58074951171875	4.33349609374994E-06
2832.96563784745	0.5797119140625	9.24682617187506E-06
2832.9856378474	0.580047607421875	6.74438476562497E-06
2833.00563784735	0.58135986328125	-4.05883789062506E-06
2833.0256378473	0.581268310546875	-4.30297851562497E-06
2833.04563784725	0.580902099609375	-4.119873046875E-06
2833.0656378472	0.58013916015625	-6.103515625E-07
2833.08563784715	0.579833984375	7.62939453125E-07
2833.1056378471	0.581298828125	-9.18579101562497E-06
2833.12563784705	0.581146240234375	-7.87353515625006E-06
2833.14563784699	0.58056640625	-5.21850585937497E-06
2833.16563784694	0.580230712890625	-2.31933593749997E-06
2833.18563784689	0.579833984375	-1.40380859374997E-06
2833.20563784684	0.580596923828125	-3.90625000000006E-06
2833.22563784679	0.58087158203125	-8.88061523437497E-06
2833.24563784674	0.581268310546875	-1.20849609375E-05
2833.26563784669	0.580230712890625	-4.24194335937503E-06
2833.28563784664	0.579864501953125	-3.02124023437503E-06
2833.30563784659	0.58001708984375	-2.86865234375003E-06
2833.32563784654	0.581024169921875	-1.08947753906249E-05
2833.34563784649	0.58013916015625	-3.38745117187497E-06
2833.36563784644	0.58056640625	-6.34765625000006E-06
2833.38563784639	0.58074951171875	-9.97924804687494E-06
2833.40563784634	0.580108642578125	-4.57763671875E-06
2833.42563784629	0.5810546875	-1.2237548828125E-05
