Potential applied (V)	Time (s)	WE(1).Current (A)	WE(1).Potential (V)
0.493316650390625	29.6736769250812	4.864501953125E-07	0.492889404296875
0.495758056640625	29.7225049249579	4.9835205078125E-07	0.49530029296875
0.498199462890625	29.7713329248346	4.9713134765625E-07	0.497894287109375
0.500640869140625	29.8201609247113	4.99267578125E-07	0.500244140625
0.498199462890625	29.8689889245881	5.023193359375E-07	0.497833251953125
0.495758056640625	29.9178169244648	4.962158203125E-07	0.495391845703125
0.493316650390625	29.9666449243415	4.937744140625E-07	0.492919921875
0.490875244140625	30.0154729242182	4.931640625E-07	0.490509033203125
0.488433837890625	30.0643009240949	4.852294921875E-07	0.48809814453125
0.485992431640625	30.1131289239717	4.8431396484375E-07	0.485595703125
0.483551025390625	30.1619569238484	4.852294921875E-07	0.483154296875
0.481109619140625	30.2107849237251	4.78515625E-07	0.480743408203125
0.478668212890625	30.2596129236018	4.766845703125E-07	0.47833251953125
0.476226806640625	30.3084409234785	4.7515869140625E-07	0.47589111328125
0.473785400390625	30.3572689233553	4.7027587890625E-07	0.473419189453125
0.471343994140625	30.406096923232	4.7119140625E-07	0.470947265625
0.468902587890625	30.4549249231087	4.69970703125E-07	0.468536376953125
0.466461181640625	30.5037529229854	4.656982421875E-07	0.466094970703125
0.464019775390625	30.5525809228621	4.6417236328125E-07	0.46368408203125
0.461578369140625	30.6014089227389	4.6539306640625E-07	0.46124267578125
0.459136962890625	30.6502369226156	4.58984375E-07	0.458770751953125
0.456695556640625	30.6990649224923	4.571533203125E-07	0.45635986328125
0.454254150390625	30.747892922369	4.5379638671875E-07	0.453948974609375
0.451812744140625	30.7967209222458	4.4525146484375E-07	0.451385498046875
0.449371337890625	30.8455489221225	4.486083984375E-07	0.449005126953125
0.446929931640625	30.8943769219992	4.4525146484375E-07	0.446502685546875
0.444488525390625	30.9432049218759	4.3853759765625E-07	0.44415283203125
0.442047119140625	30.9920329217526	4.3792724609375E-07	0.44171142578125
0.439605712890625	31.0408609216294	4.35791015625E-07	0.439239501953125
0.437164306640625	31.0896889215061	4.3212890625E-07	0.436798095703125
0.434722900390625	31.1385169213828	4.3701171875E-07	0.4344482421875
0.432281494140625	31.1873449212595	4.296875E-07	0.43194580078125
0.429840087890625	31.2361729211362	4.2633056640625E-07	0.429473876953125
0.427398681640625	31.285000921013	4.3212890625E-07	0.42706298828125
0.424957275390625	31.3338289208897	4.229736328125E-07	0.424591064453125
0.422515869140625	31.3826569207664	4.21142578125E-07	0.42218017578125
0.420074462890625	31.4314849206431	4.2144775390625E-07	0.419830322265625
0.417633056640625	31.4803129205199	4.1015625E-07	0.4173583984375
0.415191650390625	31.5291409203966	4.1290283203125E-07	0.41485595703125
0.412750244140625	31.5779689202733	4.1351318359375E-07	0.412445068359375
0.410308837890625	31.62679692015	4.0130615234375E-07	0.40997314453125
0.407867431640625	31.6756249200267	4.0496826171875E-07	0.4075927734375
0.405426025390625	31.7244529199035	4.0283203125E-07	0.405181884765625
0.402984619140625	31.7732809197802	3.9520263671875E-07	0.402679443359375
0.400543212890625	31.8221089196569	4.0252685546875E-07	0.4002685546875
0.398101806640625	31.8709369195336	3.9459228515625E-07	0.397796630859375
0.395660400390625	31.9197649194103	3.900146484375E-07	0.395355224609375
0.393218994140625	31.9685929192871	3.973388671875E-07	0.392974853515625
0.390777587890625	32.0174209191638	3.8970947265625E-07	0.390472412109375
0.388336181640625	32.0662489190405	3.8818359375E-07	0.3880615234375
0.385894775390625	32.1150769189172	3.900146484375E-07	0.385650634765625
