Time (s)	WE(1).Potential (V)	WE(1).Current (A)
3016.76003738341	-0.69866943359375	-0.021282958984375
3016.78003738336	-0.69879150390625	-0.0205078125
3016.80003738331	-0.6986083984375	-0.019830322265625
3016.82003738326	-0.69769287109375	-0.019219970703125
3016.84003738321	-0.6988525390625	-0.0186431884765625
3016.86003738316	-0.69842529296875	-0.0181121826171875
3016.88003738311	-0.698211669921875	-0.0176055908203125
3016.90003738306	-0.698822021484375	-0.01712646484375
3016.92003738301	-0.698699951171875	-0.0166900634765625
3016.96003838291	-0.000500488281250003	0.005296630859375
3016.98003838286	0.0006866455078125	0.0049639892578125
3017.00003838281	0.000512695312500006	0.00470489501953125
3017.02003838276	-0.000219726562499994	0.004483642578125
3017.04003838271	0.000573730468750006	0.00427398681640625
3017.06003838266	0.000646972656249994	0.00408966064453125
3017.08003838261	0.000848388671875006	0.0039190673828125
3017.10003838255	0.000271606445312503	0.00375885009765625
3017.1200383825	0.000762939453125	0.00360748291015625
3017.14003838245	-4.27246093750028E-05	0.00346954345703125
3017.1600383824	0.000149536132812503	0.00333282470703125
3017.18003838235	9.76562499999944E-05	0.00321075439453125
3017.2000383823	-0.000390625000000006	0.003087158203125
3017.22003838225	0.000112915039062494	0.0029669189453125
3017.2400383822	-0.000155639648437497	0.002860107421875
3017.26003838215	-0.000234985351562494	0.00275360107421875
3017.2800383821	-0.000451660156250006	0.00264984130859375
3017.30003838205	0.000244140625	0.00254913330078125
3017.320038382	-0.000378417968750003	0.00245849609375
3017.34003838195	0.00079345703125	0.00235931396484375
3017.3600383819	0.0008087158203125	0.00227264404296875
3017.38003838185	-0.000189208984374994	0.0021893310546875
3017.4000383818	0.000787353515625006	0.0021051025390625
3017.42003838175	-0.000274658203125	0.0020355224609375
3017.46003938165	-0.697906494140625	-0.019122314453125
3017.4800393816	-0.697784423828125	-0.0184173583984375
3017.50003938154	-0.69842529296875	-0.0178131103515625
3017.52003938149	-0.698760986328125	-0.017279052734375
3017.54003938144	-0.699005126953125	-0.0167724609375
3017.56003938139	-0.698944091796875	-0.016314697265625
3017.58003938134	-0.699005126953125	-0.0158782958984375
3017.60003938129	-0.6988525390625	-0.015484619140625
3017.62003938124	-0.69781494140625	-0.015118408203125
3017.66004038114	0.000195312500000003	0.00680023193359375
3017.68004038109	0.000292968749999997	0.00645111083984375
3017.70004038104	0.000558471679687506	0.0061590576171875
3017.72004038099	0.000332641601562503	0.00590667724609375
3017.74004038094	0.000616455078124994	0.0056646728515625
3017.76004038089	0.000582885742187497	0.00544647216796875
3017.78004038084	0.000369262695312497	0.00524322509765625
3017.80004038079	1.83105468749972E-05	0.00505218505859375
3017.82004038074	-0.000219726562499994	0.004873046875
3017.84004038069	-0.0002593994140625	0.0046929931640625
3017.86004038064	0.0006103515625	0.00451904296875
3017.88004038059	-0.000433349609374994	0.00436676025390625
3017.90004038053	-0.000402832031249994	0.00421173095703125
3017.92004038048	-4.88281249999972E-05	0.00406097412109375
3017.94004038043	-0.000308227539062497	0.0039190673828125
3017.96004038038	0.000601196289062494	0.0037774658203125
3017.98004038033	0.0003814697265625	0.00364410400390625
3018.00004038028	0.0006256103515625	0.0035137939453125
3018.02004038023	0.000738525390624994	0.00338897705078125
3018.04004038018	0.000628662109374997	0.00327178955078125
3018.06004038013	-0.000265502929687494	0.00316375732421875
3018.08004038008	0.000430297851562497	0.003045654296875
3018.10004038003	0.000299072265625006	0.00293853759765625
3018.12004037998	-0.000219726562499994	0.00283966064453125
3018.16004137988	-0.698028564453125	-0.0183746337890625
3018.18004137983	-0.698699951171875	-0.017694091796875
3018.20004137978	-0.698486328125	-0.0171234130859375
3018.22004137973	-0.698883056640625	-0.0165985107421875
3018.24004137968	-0.69866943359375	-0.0161376953125
3018.26004137963	-0.69793701171875	-0.0157073974609375
3018.28004137958	-0.698883056640625	-0.01529541015625
3018.30004137952	-0.698272705078125	-0.01492919921875
3018.32004137947	-0.697998046875	-0.0145751953125
3018.36004237937	6.40869140624972E-05	0.00731689453125
3018.38004237932	0.000537109374999997	0.00696075439453125
3018.40004237927	0.000552368164062497	0.00666748046875
3018.42004237922	0.000219726562499994	0.0064007568359375
3018.44004237917	0.000396728515625	0.00615966796875
3018.46004237912	-0.000485229492187503	0.0059381103515625
3018.48004237907	0.000390625000000006	0.00571746826171875
3018.50004237902	-0.000415039062499997	0.00552154541015625
3018.52004237897	-0.000457763671875	0.0053277587890625
3018.54004237892	0.000732421875	0.00513397216796875
3018.56004237887	9.1552734375E-05	0.004962158203125
3018.58004237882	-0.0004119873046875	0.00479095458984375
3018.60004237877	-0.000207519531250006	0.00462127685546875
3018.62004237872	0.000476074218749997	0.00446258544921875
3018.64004237867	0.000772094726562506	0.004305419921875
3018.66004237862	0.000723266601562494	0.0041583251953125
3018.68004237857	9.76562499999944E-05	0.0040203857421875
3018.70004237851	-0.000317382812500003	0.0038824462890625
3018.72004237846	0.000360107421875006	0.003743896484375
3018.74004237841	0.000497436523437506	0.00362152099609375
3018.76004237836	-0.000158691406249994	0.00349639892578125
3018.78004237831	0.000817871093750006	0.003370361328125
3018.80004237826	3.05175781249722E-06	0.00326202392578125
3018.82004237821	-0.000396728515625	0.003150634765625
3018.86004337811	-0.69879150390625	-0.01807861328125
3018.88004337806	-0.697967529296875	-0.0174285888671875
3018.90004337801	-0.697998046875	-0.01685791015625
3018.92004337796	-0.698577880859375	-0.01634521484375
3018.94004337791	-0.698760986328125	-0.015899658203125
3018.96004337786	-0.697998046875	-0.01546630859375
