History Channel Functions Measurement Report

Measurements started at Date: 06-sep-2023 Time: 10:54:49

Description of the Function:

User Defined Function: m(1;850). Scope Mode

Time         Seconds   Function Value
10:54:49.546      0,544      24229,5262
10:54:50.106      1,104      24202,3569
10:54:50.644      1,642      24256,2465
10:54:51.227      2,225      24220,6510
10:54:51.789      2,787      24242,3615
10:54:52.379      3,377      24264,7669
10:54:52.955      3,953      24215,8308
10:54:53.557      4,555      24276,8779
10:54:54.138      5,136      24269,2586
10:54:54.718      5,716      24239,7143
10:54:55.309      6,307      24239,9116
10:54:55.877      6,875      24257,2087
10:54:56.419      7,417      24262,0527
10:54:57.010      8,008      24243,7358
10:54:57.604      8,602      24229,3114
10:54:58.174      9,172      24230,6637
10:54:58.773      9,771      24248,3998
10:54:59.373     10,371      24235,1200
10:54:59.874     10,872      24245,4965
10:55:00.436     11,434      24257,3732
10:55:01.028     12,026      24218,5615
10:55:01.597     12,595      24239,9533
10:55:02.145     13,143      24265,7011
10:55:02.737     13,735      24252,8278
10:55:03.344     14,342      24232,8820
10:55:03.906     14,904      24237,8485
10:55:04.507     15,505      24199,0448
10:55:05.119     16,117      24232,8043
10:55:05.702     16,700      24281,7587
10:55:06.315     17,313      24231,1085
10:55:06.878     17,876      24194,1446
10:55:07.453     18,451      24264,9383
10:55:08.020     19,018      24218,7126
10:55:08.605     19,603      24213,3691
10:55:09.202     20,200      24253,4697
10:55:09.767     20,765      24241,1947
10:55:10.379     21,377      24253,7691
10:55:10.980     21,978      24225,7339
10:55:11.587     22,585      24220,3582
10:55:12.172     23,170      24268,0068
10:55:12.737     23,735      24223,6876
10:55:13.340     24,338      24236,2754
10:55:13.911     24,909      24256,2138
10:55:14.502     25,500      24236,7887
10:55:15.097     26,095      24199,1420
10:55:15.666     26,664      24216,7176
10:55:16.239     27,237      24229,2150
10:55:16.810     27,808      24236,2188
10:55:17.327     28,325      24223,6678
10:55:17.901     28,899      24218,2847
10:55:18.436     29,434      24289,2271
10:55:18.960     29,958      24243,8431
10:55:19.469     30,467      24242,6979
10:55:20.044     31,042      24216,6909
10:55:20.653     31,651      24234,6525
10:55:21.245     32,243      24258,1344
10:55:21.815     32,813      24245,0662
10:55:22.411     33,409      24211,7511
10:55:23.010     34,008      24259,8164
10:55:23.626     34,624      24262,7610
10:55:24.249     35,247      24188,3262
10:55:24.822     35,820      24228,2707
10:55:25.409     36,407      24202,0247
10:55:26.009     37,007      24224,3437
10:55:26.520     37,518      24199,0270
10:55:27.138     38,136      24256,3815
10:55:27.751     38,749      24192,0532
10:55:28.325     39,323      24170,1737
10:55:28.905     39,903      24175,9333
10:55:29.457     40,455      24188,8818
10:55:30.007     41,005      24176,9601
10:55:30.552     41,550      24174,0202
10:55:31.121     42,119      24192,8922
10:55:31.665     42,663      24170,1354
10:55:32.221     43,219      24156,5712
10:55:32.830     43,828      24120,2060
10:55:33.353     44,351      24003,0746
10:55:33.973     44,971      23664,0180
10:55:34.573     45,571      23604,7253
10:55:35.134     46,132      23685,8181
10:55:35.638     46,636      23776,2487
10:55:36.238     47,236      23736,2973
10:55:36.762     47,760      23773,6242
10:55:37.264     48,262      23765,7499
10:55:37.862     48,860      23778,8837
10:55:38.467     49,465      23921,1508
10:55:39.084     50,082      23998,4957
10:55:39.660     50,658      24050,5450
10:55:40.219     51,217      24070,8082
10:55:40.781     51,779      24080,6633
10:55:41.370     52,368      24084,8754
10:55:41.957     52,955      24117,6610
10:55:42.561     53,559      24169,9253
10:55:43.179     54,177      24120,4300
10:55:43.712     54,710      24022,9441
10:55:44.310     55,308      24015,9038
10:55:44.887     55,885      23929,4847
10:55:45.479     56,477      23969,5254
10:55:46.032     57,030      23762,0762
10:55:46.591     57,589      23854,3293
10:55:47.200     58,198      23988,4290
10:55:47.797     58,795      23982,4936
10:55:48.376     59,374      24041,6449
10:55:48.981     59,979      24049,1184
10:55:49.495     60,493      24075,8161
10:55:50.080     61,078      24082,3151
10:55:50.664     61,662      24005,5032
10:55:51.269     62,267      23852,1802
10:55:51.877     62,875      23794,1517
10:55:52.456     63,454      23513,0037
10:55:53.062     64,060      23706,3831
10:55:53.658     64,656      23732,0858
10:55:54.228     65,226      23584,5650
10:55:54.818     65,816      23465,5343
10:55:55.333     66,331      23413,3447
10:55:55.858     66,856      23302,5780
10:55:56.436     67,434      23212,7688
10:55:56.993     67,991      23098,8284
10:55:57.596     68,594      22880,8243
10:55:58.215     69,213      22532,8086
10:55:58.791     69,789      22190,0336
10:55:59.291     70,289      21844,5220
10:55:59.847     70,845      21394,8997
10:56:00.432     71,430      21498,3727
10:56:01.055     72,053      20712,2270
10:56:01.637     72,635      19630,3036
10:56:02.222     73,220      18665,2148
10:56:02.803     73,801      17585,3791
10:56:03.406     74,404      16419,7180
10:56:04.006     75,004      15269,1556
10:56:04.620     75,618      14113,4789
10:56:05.205     76,203      12858,0564
10:56:05.784     76,782      11866,1737
10:56:06.287     77,285      10929,5063
10:56:06.867     77,865      10052,8249
10:56:07.460     78,458       9017,8043
10:56:08.028     79,026       8278,9973
10:56:08.618     79,616       7493,4036
10:56:09.120     80,118       6926,6837
10:56:09.728     80,726       6258,0164
10:56:10.300     81,298       5730,6194
10:56:10.904     81,902       5282,1593
10:56:11.499     82,497       4861,2775
10:56:12.097     83,095       4478,3386
10:56:12.691     83,689       4127,0373
10:56:13.279     84,277       3821,4634
10:56:13.834     84,832       3580,8573
10:56:14.433     85,431       3339,7849
10:56:15.061     86,059       3143,3870
10:56:15.636     86,634       2933,5028
10:56:16.258     87,256       2750,1506
10:56:16.760     87,758       2627,4354
10:56:17.267     88,265       2464,2784
10:56:17.861     88,859       2195,0592
10:56:18.364     89,362       2201,9624
10:56:18.922     89,920       2080,3022
10:56:19.488     90,486       1959,1108
10:56:20.068     91,066       1868,7163
10:56:20.594     91,592       1763,1470
10:56:21.192     92,190       1660,9124
10:56:21.698     92,696       1602,2410
10:56:22.296     93,294       1514,7790
10:56:22.932     93,930       1439,3245
10:56:23.529     94,527       1385,4444
10:56:24.061     95,059       1341,0772
10:56:24.593     95,591       1272,3830
10:56:25.171     96,169       1263,3994
10:56:25.779     96,777       1212,0482
10:56:26.364     97,362       1160,3115
10:56:26.865     97,863       1203,2636
10:56:27.476     98,474       1142,9937
10:56:28.091     99,089       1129,9697
10:56:28.670     99,668       1105,4820
10:56:29.221    100,219       1097,8043
10:56:29.753    100,751       1071,9654
10:56:30.321    101,319       1026,9305
10:56:30.915    101,913       1029,2240
10:56:31.542    102,540       1023,4280
10:56:32.144    103,142       1009,9255
10:56:32.757    103,755       1007,6150
10:56:33.276    104,274       1027,5342
10:56:33.860    104,858        991,0217
10:56:34.469    105,467        983,5374
10:56:35.085    106,083       1015,8516
10:56:35.684    106,682       1032,2977
10:56:36.252    107,250       1065,5214
10:56:36.852    107,850       1065,9682
10:56:37.450    108,448       1112,4553
10:56:38.031    109,029       1192,1730
10:56:38.618    109,616       1235,0678
10:56:39.236    110,234       1361,7243
10:56:39.839    110,837       1475,2537
10:56:40.430    111,428       1587,2520
10:56:40.933    111,931       1697,6060
10:56:41.518    112,516       1798,6339
10:56:42.092    113,090       1885,0053
10:56:42.702    113,700       1968,0624
10:56:43.329    114,327       2049,1281
10:56:43.874    114,872       2118,9579
10:56:44.448    115,446       2185,0170
10:56:45.048    116,046       2241,4512
10:56:45.576    116,574       2214,0389
10:56:46.128    117,126       2284,5983
10:56:46.727    117,725       2301,8721
10:56:47.307    118,305       2375,4300
10:56:47.926    118,924       2441,0319
10:56:48.475    119,473       2443,1113
10:56:49.005    120,003       2431,4683
10:56:49.594    120,592       2477,0235
10:56:50.175    121,173       2496,7052
10:56:50.680    121,678       2507,4771
10:56:51.195    122,193       2513,1048
10:56:51.781    122,779       2547,9806
10:56:52.366    123,364       2548,0160
10:56:52.918    123,916       2577,4251
10:56:53.439    124,437       2577,4932
10:56:54.021    125,019       2599,9212
10:56:54.609    125,607       2590,5362
10:56:55.111    126,109       2653,0289
10:56:55.712    126,710       2680,4012
10:56:56.320    127,318       2666,2021
10:56:56.867    127,865       2651,2806
10:56:57.372    128,370       2649,5018
10:56:57.978    128,976       2681,2073
10:56:58.525    129,523       2724,7702
10:56:59.110    130,108       2729,7747
10:56:59.717    130,715       2695,0282
10:57:00.322    131,320       2718,1670
10:57:00.917    131,915       2794,8266
10:57:01.517    132,515       2845,5572
10:57:02.120    133,118       2813,6610
10:57:02.718    133,716       2827,5900
10:57:03.310    134,308       2891,1872
10:57:03.874    134,872       2875,0258
10:57:04.460    135,458       2821,3808
10:57:04.982    135,980       2900,1520
10:57:05.592    136,590       2919,1603
10:57:06.108    137,106       2874,5495
10:57:06.616    137,614       2960,8457
10:57:07.150    138,148       2960,5301
10:57:07.730    138,728       2972,4991
10:57:08.296    139,294       2976,2823
10:57:08.899    139,897       2992,0743
10:57:09.481    140,479       3013,0891
10:57:10.071    141,069       3031,2442
10:57:10.667    141,665       3026,7315
10:57:11.168    142,166       3053,5595
10:57:11.682    142,680       3051,7913
10:57:12.265    143,263       3079,4374
10:57:12.881    143,879       3084,9251
10:57:13.497    144,495       3105,3382
10:57:14.106    145,104       3125,8615
10:57:14.616    145,614       3124,5652
10:57:15.189    146,187       3117,1263
10:57:15.800    146,798       3147,0744
10:57:16.417    147,415       3157,3426
10:57:17.013    148,011       3164,2023
10:57:17.533    148,531       3192,1483
