History Channel Functions Measurement Report

Measurements started at Date: 06-sep-2023 Time: 10:49:37

Description of the Function:

User Defined Function: m(1;550). Scope Mode

Time         Seconds   Function Value
10:49:37.597      0,548      32858,0789
10:49:38.106      1,057      32823,2715
10:49:38.637      1,588      32844,5646
10:49:39.180      2,131      32879,7725
10:49:39.747      2,698      32831,9745
10:49:40.283      3,234      32861,4947
10:49:40.805      3,756      32811,9008
10:49:41.340      4,291      32824,2694
10:49:41.938      4,889      32853,9638
10:49:42.564      5,515      32808,6577
10:49:43.068      6,019      32815,0167
10:49:43.687      6,638      32770,2764
10:49:44.305      7,256      32919,9987
10:49:44.877      7,828      32911,3547
10:49:45.418      8,369      32822,7291
10:49:45.948      8,899      32761,2745
10:49:46.553      9,504      32854,4539
10:49:47.062     10,013      32780,5175
10:49:47.672     10,623      32809,8837
10:49:48.286     11,237      32809,5701
10:49:48.910     11,861      32809,1633
10:49:49.503     12,454      32792,0302
10:49:50.108     13,059      32781,9176
10:49:50.668     13,619      32925,7187
10:49:51.176     14,127      32914,6277
10:49:51.780     14,731      32876,4273
10:49:52.280     15,231      32958,3466
10:49:52.903     15,854      32902,5631
10:49:53.403     16,354      32838,0345
10:49:54.012     16,963      32924,7949
10:49:54.637     17,588      32969,4292
10:49:55.244     18,195      32976,3497
10:49:55.802     18,753      32891,6656
10:49:56.398     19,349      32947,3716
10:49:56.912     19,863      32910,6036
10:49:57.524     20,475      32936,2197
10:49:58.129     21,080      32888,0956
10:49:58.629     21,580      32832,1791
10:49:59.205     22,156      32834,0839
10:49:59.707     22,658      32788,7506
10:50:00.314     23,265      32786,5218
10:50:00.935     23,886      32852,0708
10:50:01.484     24,435      32774,1556
10:50:01.992     24,943      32740,9040
10:50:02.575     25,526      32790,9257
10:50:03.075     26,026      32799,3511
10:50:03.667     26,618      32806,5320
10:50:04.277     27,228      32803,0368
10:50:04.900     27,851      32822,6116
10:50:05.530     28,481      32829,5712
10:50:06.152     29,103      32786,8795
10:50:06.697     29,648      32805,5066
10:50:07.276     30,227      32786,0183
10:50:07.849     30,800      32773,4070
10:50:08.456     31,407      32794,5538
10:50:08.957     31,908      32835,4685
10:50:09.563     32,514      32859,9157
10:50:10.189     33,140      32852,3139
10:50:10.803     33,754      32764,1297
10:50:11.422     34,373      32707,8177
10:50:12.012     34,963      32667,4633
10:50:12.575     35,526      32707,0589
10:50:13.079     36,030      32740,6323
10:50:13.677     36,628      32765,1491
10:50:14.291     37,242      32787,4793
10:50:14.916     37,867      32782,6338
10:50:15.524     38,475      32786,3962
