History Channel Functions Measurement Report

Measurements started at Date: 06-sep-2023 Time: 10:49:37

Description of the Function:

User Defined Function: m(1;850). Scope Mode

Time         Seconds   Function Value
10:51:03.348     86,296      24310,4620
10:51:04.022     86,970      24342,0080
10:51:04.630     87,578      24316,9827
10:51:05.215     88,163      24345,8653
10:51:05.732     88,680      24323,5219
10:51:06.299     89,247      24360,4569
10:51:06.860     89,808      24357,8070
10:51:07.415     90,363      24354,8807
10:51:08.002     90,950      24350,8996
10:51:08.545     91,493      24337,9207
10:51:09.147     92,095      24348,2936
10:51:09.720     92,668      24300,3460
10:51:10.282     93,230      24333,2631
10:51:10.874     93,822      24319,7081
10:51:11.449     94,397      24314,5392
10:51:12.057     95,005      24337,3940
10:51:12.601     95,549      24343,0023
10:51:13.196     96,144      24368,3022
10:51:13.755     96,703      24353,5586
10:51:14.317     97,265      24348,4814
10:51:14.945     97,893      24327,5540
10:51:15.512     98,460      24345,2495
10:51:16.095     99,043      24310,4567
10:51:16.679     99,627      24257,8380
10:51:17.224    100,172      24308,5945
10:51:17.741    100,689      24287,4626
10:51:18.327    101,275      24314,8558
10:51:18.850    101,798      24367,8578
10:51:19.465    102,413      24329,3415
10:51:20.046    102,994      24326,7757
10:51:20.551    103,499      24337,0716
10:51:21.058    104,006      24286,5032
10:51:21.576    104,524      24258,9850
10:51:22.094    105,042      24290,6749
10:51:22.608    105,556      24327,4783
10:51:23.187    106,135      24352,5482
10:51:23.703    106,651      24338,9734
10:51:24.225    107,173      24325,6170
10:51:24.850    107,798      24359,7189
10:51:25.372    108,320      24336,1855
10:51:25.892    108,840      24351,0375
10:51:26.396    109,344      24332,3355
10:51:26.971    109,919      24303,2156
10:51:27.475    110,423      24332,3390
10:51:28.073    111,021      24306,1568
10:51:28.607    111,555      24342,3127
10:51:29.125    112,073      24354,9372
10:51:29.724    112,672      24294,1626
10:51:30.298    113,246      24309,1120
10:51:30.830    113,778      24308,4796
10:51:31.415    114,363      24300,1652
10:51:32.022    114,970      24316,5486
10:51:32.606    115,554      24308,5084
10:51:33.239    116,187      24323,1513
10:51:33.829    116,777      24337,4430
10:51:34.347    117,295      24363,4303
10:51:34.903    117,851      24355,6217
10:51:35.464    118,412      24291,4454
10:51:35.985    118,933      24316,0652
10:51:36.544    119,492      24322,0454
10:51:37.081    120,029      24325,3997
10:51:37.590    120,538      24281,4353
10:51:38.101    121,049      24337,9661
10:51:38.683    121,631      24302,0670
10:51:39.263    122,211      24339,8441
10:51:39.812    122,760      24310,2503
10:51:40.408    123,356      24270,2328
10:51:40.924    123,872      24333,7416
10:51:41.499    124,447      24320,9511
10:51:42.030    124,978      24330,6882
10:51:42.542    125,490      24330,4674
10:51:43.113    126,061      24304,2048
10:51:43.661    126,609      24277,7702
10:51:44.255    127,203      24297,4381
10:51:44.757    127,705      24325,9823
10:51:45.305    128,253      24306,3428
10:51:45.813    128,761      24302,1035
10:51:46.354    129,302      24259,7073
10:51:46.881    129,829      24269,1529
10:51:47.457    130,405      24281,1536
10:51:47.995    130,943      24308,2565
10:51:48.569    131,517      24268,0991
10:51:49.102    132,050      24264,9767
10:51:49.712    132,660      24342,0849
10:51:50.225    133,173      24292,6637
10:51:50.780    133,728      24286,7144
10:51:51.301    134,249      24303,0266
10:51:51.842    134,790      24323,8125
10:51:52.371    135,319      24278,9515
10:51:52.920    135,868      24304,5649
10:51:53.468    136,416      24284,2763
10:51:54.056    137,004      24314,7789
10:51:54.643    137,591      24289,6228
10:51:55.191    138,139      24296,3900
10:51:55.756    138,704      24336,6945
10:51:56.302    139,250      24332,2361
10:51:56.855    139,803      24293,3702
10:51:57.368    140,316      24318,1787
10:51:57.927    140,875      24302,8893
10:51:58.444    141,392      24323,3912
10:51:59.018    141,966      24310,7443
10:51:59.547    142,495      24296,9425
10:52:00.091    143,039      24336,5165
10:52:00.686    143,634      24324,8277
10:52:01.242    144,190      24295,1234
10:52:01.763    144,711      24323,0759
10:52:02.269    145,217      24333,5907
10:52:02.797    145,745      24348,0854
10:52:03.357    146,305      24346,1032
10:52:03.889    146,837      24324,2836
10:52:04.410    147,358      24276,1314
10:52:04.921    147,869      24327,3361
10:52:05.431    148,379      24291,9096
10:52:05.981    148,929      24319,4297
10:52:06.576    149,524      24315,9209
10:52:07.127    150,075      24318,2247
10:52:07.663    150,611      24328,0929
10:52:08.223    151,171      24335,4324
10:52:08.825    151,773      24334,8196
10:52:09.330    152,278      24331,0397
10:52:09.941    152,889      24358,8780
10:52:10.500    153,448      24338,4725
10:52:11.116    154,064      24334,8211
10:52:11.660    154,608      24362,7135
10:52:12.217    155,165      24342,9468
10:52:12.738    155,686      24331,9295
10:52:13.360    156,308      24337,2451
10:52:13.901    156,849      24315,3293
10:52:14.496    157,444      24321,7334
10:52:15.077    158,025      24376,3466
10:52:15.614    158,562      24363,0409
10:52:16.148    159,096      24310,6205
10:52:16.775    159,723      24355,7848
10:52:17.307    160,255      24394,7374
10:52:17.891    160,839      24326,0535
10:52:18.408    161,356      24391,6835
10:52:18.930    161,878      24319,3801
10:52:19.529    162,477      24382,4136
10:52:20.088    163,036      24345,6223
10:52:20.653    163,601      24363,9269
10:52:21.180    164,128      24384,9417
10:52:21.754    164,702      24378,6714
10:52:22.363    165,311      24380,2518
10:52:22.978    165,926      24340,1463
10:52:23.589    166,537      24359,2705
10:52:24.193    167,141      24326,9882
10:52:24.728    167,676      24359,0404
10:52:25.272    168,220      24359,0676
10:52:25.836    168,784      24327,4068
10:52:26.358    169,306      24316,5231
10:52:26.876    169,824      24387,0206
10:52:27.504    170,452      24343,4351
10:52:28.004    170,952      24399,4652
10:52:28.647    171,595      24319,3594
10:52:29.170    172,118      24371,1459
10:52:29.690    172,638      24388,4032
10:52:30.218    173,166      24370,9862
10:52:30.778    173,726      24382,5044
10:52:31.294    174,242      24364,7114
10:52:31.819    174,767      24361,1427
10:52:32.382    175,330      24350,4688
10:52:32.940    175,888      24401,0960
10:52:33.446    176,394      24338,3838
10:52:34.012    176,960      24377,6028
10:52:34.529    177,477      24395,9960
10:52:35.121    178,069      24355,1363
10:52:35.683    178,631      24316,4095
10:52:36.299    179,247      24322,5528
10:52:36.869    179,817      24310,7625
10:52:37.397    180,345      24338,5088
10:52:37.949    180,897      24353,7132
10:52:38.520    181,468      24360,2866
10:52:39.065    182,013      24322,9863
10:52:39.660    182,608      24313,6189
10:52:40.176    183,124      24367,6867
10:52:40.741    183,689      24338,5533
10:52:41.313    184,261      24345,4512
10:52:41.836    184,784      24361,2857
10:52:42.353    185,301      24347,3970
10:52:42.925    185,873      24387,7867
10:52:43.464    186,412      24369,6561
10:52:44.022    186,970      24350,8021
10:52:44.600    187,548      24355,6383
10:52:45.209    188,157      24358,4187
10:52:45.711    188,659      24340,5177
10:52:46.217    189,165      24337,7555
10:52:46.768    189,716      24386,3948
10:52:47.354    190,302      24364,8902
10:52:47.940    190,888      24340,4083
10:52:48.506    191,454      24373,0256
10:52:49.025    191,973      24364,4043
10:52:49.532    192,480      24362,3476
10:52:50.074    193,022      24358,1193
10:52:50.613    193,561      24355,2283
10:52:51.138    194,086      24333,4758
10:52:51.770    194,718      24340,8677
10:52:52.347    195,295      24400,6167
10:52:52.861    195,809      24365,2963
10:52:53.398    196,346      24345,8147
10:52:53.931    196,879      24334,8409
