History Channel Functions Measurement Report

Measurements started at Date: 06-sep-2023 Time: 11:06:42

Description of the Function:

User Defined Function: m(1;550). Scope Mode

Time         Seconds   Function Value
11:06:43.338      0,556       5919,9254
11:06:43.859      1,077       5934,4960
11:06:44.383      1,601       5914,4694
11:06:44.956      2,174       5909,0495
11:06:45.476      2,694       5894,2852
11:06:46.024      3,242       5917,3278
11:06:46.646      3,864       5918,0306
11:06:47.149      4,367       5913,8876
11:06:47.689      4,907       5935,6158
11:06:48.242      5,460       5935,2677
11:06:48.845      6,063       5940,7403
11:06:49.364      6,582       5901,1467
11:06:49.887      7,105       5923,2206
11:06:50.404      7,622       5924,2673
11:06:50.904      8,122       5937,0179
11:06:51.430      8,648       5938,9190
11:06:51.974      9,192       5956,7494
11:06:52.586      9,804       5961,9990
11:06:53.160     10,378       5923,6347
11:06:53.725     10,943       5940,0523
11:06:54.228     11,446       5956,7085
11:06:54.744     11,962       5932,6206
11:06:55.313     12,531       5973,7069
11:06:55.888     13,106       5957,7132
11:06:56.453     13,671       5951,9311
11:06:57.030     14,248       5980,2188
11:06:57.670     14,888       5984,4830
11:06:58.301     15,519       6002,3935
11:06:58.857     16,075       5965,3164
11:06:59.402     16,620       5991,4947
11:06:59.993     17,211       5967,6398
11:07:00.592     17,810       5966,7055
11:07:01.117     18,335       5966,5956
11:07:01.728     18,946       5996,5385
11:07:02.303     19,521       5985,4221
11:07:02.834     20,052       5985,7086
11:07:03.430     20,648       5991,0141
11:07:03.981     21,199       5984,7910
11:07:04.503     21,721       5998,5305
11:07:05.111     22,329       5980,7979
11:07:05.648     22,866       5969,1407
11:07:06.233     23,451       6009,3494
11:07:06.811     24,029       5990,3592
11:07:07.399     24,617       6000,2111
11:07:07.927     25,145       5978,0717
11:07:08.556     25,774       5999,7758
11:07:09.178     26,396       6028,1315
11:07:09.723     26,941       6026,5891
11:07:10.271     27,489       6031,2349
11:07:10.799     28,017       6016,3516
11:07:11.372     28,590       6044,9740
11:07:11.924     29,142       6037,6458
11:07:12.436     29,654       6055,2340
11:07:13.008     30,226       6042,0273
11:07:13.520     30,738       6063,3170
11:07:14.148     31,366       6064,1255
11:07:14.709     31,927       6083,0168
11:07:15.267     32,485       6062,5883
11:07:15.820     33,038       6047,8301
11:07:16.340     33,558       6058,7919
11:07:16.861     34,079       6088,5004
11:07:17.428     34,646       6068,6764
11:07:17.960     35,178       6087,3822
11:07:18.511     35,729       6077,3054
11:07:19.023     36,241       6071,9288
11:07:19.609     36,827       6065,4432
11:07:20.161     37,379       6087,7256
11:07:20.796     38,014       6054,1712
11:07:21.303     38,521       6070,6418
11:07:21.909     39,127       6100,3980
11:07:22.518     39,736       6127,7227
11:07:23.052     40,270       6104,5066
11:07:23.592     40,810       6102,8336
11:07:24.155     41,373       6073,5325
11:07:24.751     41,969       6102,3121
11:07:25.375     42,593       6143,2846
11:07:25.949     43,167       6102,6999
11:07:26.531     43,749       6126,5046
11:07:27.062     44,280       6086,8384
11:07:27.580     44,798       6102,3144
11:07:28.175     45,393       6085,0616
11:07:28.740     45,958       6096,8422
11:07:29.299     46,517       6099,7245
11:07:29.918     47,136       6099,3785
11:07:30.486     47,704       6108,8167
11:07:31.081     48,299       6127,7923
11:07:31.635     48,853       6112,2939
11:07:32.182     49,400       6137,7908
11:07:32.700     49,918       6123,1300
11:07:33.309     50,527       6141,5928
11:07:33.837     51,055       6115,3826
11:07:34.377     51,595       6149,2409
11:07:34.906     52,124       6147,9159
11:07:35.488     52,706       6121,1340
11:07:36.008     53,226       6130,5659
11:07:36.511     53,729       6121,8879
11:07:37.076     54,294       6135,6699
11:07:37.626     54,844       6312,6569
11:07:38.223     55,441       6167,0153
11:07:38.743     55,961       6170,4557
11:07:39.327     56,545       6159,4354
11:07:39.896     57,114       6164,6941
11:07:40.497     57,715       6161,5971
11:07:41.108     58,326       6180,2941
11:07:41.692     58,910       6188,2087
11:07:42.229     59,447       6165,4150
11:07:42.774     59,992       6199,0829
11:07:43.304     60,522       6172,4402
11:07:43.831     61,049       6197,8618
11:07:44.350     61,568       6177,7046
11:07:44.945     62,163       6156,5331
11:07:45.491     62,709       6158,6833
11:07:46.084     63,302       6206,0559
11:07:46.686     63,904       6164,3889
11:07:47.194     64,412       6183,6419
11:07:47.769     64,987       6201,8683
11:07:48.329     65,547       6178,1241
11:07:48.941     66,159       6203,9717
11:07:49.536     66,754       6200,8410
11:07:50.126     67,344       6199,0304
11:07:50.636     67,854       6171,2150
11:07:51.225     68,443       6175,6258
11:07:51.798     69,016       6192,1200
11:07:52.382     69,600       6185,2591
11:07:52.921     70,139       6193,9547
11:07:53.455     70,673       6167,9014
11:07:53.985     71,203       6191,9918
11:07:54.539     71,757       6226,8970
11:07:55.148     72,366       6161,9249
11:07:55.747     72,965       6206,9160
11:07:56.350     73,568       6194,0400
11:07:56.925     74,143       6211,1171
11:07:57.540     74,758       6231,4340
11:07:58.148     75,366       6249,1398
11:07:58.698     75,916       6213,8443
11:07:59.239     76,457       6215,9829
11:07:59.776     76,994       6257,4145
11:08:00.317     77,535       6261,4593
11:08:00.922     78,140       6296,9177
11:08:01.461     78,679       6311,2245
11:08:01.982     79,200       6279,6690
11:08:02.511     79,729       6273,5808
11:08:03.128     80,346       6235,0694
11:08:03.679     80,897       6291,6718
11:08:04.200     81,418       6302,7738
11:08:04.711     81,929       6299,0687
11:08:05.308     82,526       6342,8184
11:08:05.869     83,087       6269,8559
11:08:06.413     83,631       6305,3826
11:08:06.996     84,214       6304,6015
11:08:07.555     84,773       6269,1760
11:08:08.123     85,341       6303,5955
11:08:08.668     85,886       6318,9721
11:08:09.279     86,497       6323,4302
11:08:09.785     87,003       6295,1797
11:08:10.367     87,585       6301,2259
11:08:10.944     88,162       6309,4469
11:08:11.496     88,714       6348,2976
11:08:12.074     89,292       6296,1480
11:08:12.659     89,877       6322,1267
11:08:13.219     90,437       6325,9123
11:08:13.742     90,960       6324,7235
11:08:14.248     91,466       6277,2910
11:08:14.863     92,081       6249,7822
11:08:15.443     92,661       6251,7166
11:08:15.992     93,210       6278,0343
11:08:16.528     93,746       6289,5393
11:08:17.053     94,271       6293,2932
11:08:17.603     94,821       6242,2671
11:08:18.178     95,396       6231,1071
11:08:18.720     95,938       6240,0884
11:08:19.266     96,484       6256,4135
11:08:19.822     97,040       6240,9005
11:08:20.349     97,567       6238,2138
11:08:20.954     98,172       6270,4128
11:08:21.491     98,709       6246,3094
11:08:22.122     99,340       6252,5496
11:08:22.676     99,894       6263,9210
11:08:23.283    100,501       6267,5077
11:08:23.853    101,071       6274,1276
11:08:24.399    101,617       6255,8919
11:08:24.962    102,180       6265,1605
11:08:25.541    102,759       6275,0520
11:08:26.064    103,282       6242,6819
11:08:26.614    103,832       6265,5777
11:08:27.186    104,404       6256,3995
11:08:27.692    104,910       6255,7373
11:08:28.330    105,548       6257,3160
11:08:28.864    106,082       6276,8351
11:08:29.427    106,645       6256,1497
11:08:29.965    107,183       6262,5728
11:08:30.480    107,698       6255,6011
11:08:31.057    108,275       6258,9430
11:08:31.658    108,876       6237,2549
11:08:32.195    109,413       6237,4991
11:08:32.757    109,975       6239,4761
