History Channel Functions Measurement Report

Measurements started at Date: 06-sep-2023 Time: 10:54:49

Description of the Function:

User Defined Function: m(1;550). Scope Mode

Time         Seconds   Function Value
10:54:49.546      0,546      32592,7823
10:54:50.106      1,106      32657,6368
10:54:50.644      1,644      32651,4449
10:54:51.227      2,227      32621,5606
10:54:51.789      2,789      32594,8424
10:54:52.379      3,379      32606,6650
10:54:52.955      3,955      32636,4275
10:54:53.558      4,558      32629,3800
10:54:54.139      5,139      32674,0840
10:54:54.718      5,718      32641,9100
10:54:55.309      6,309      32656,3602
10:54:55.889      6,889      32686,5459
10:54:56.419      7,419      32713,8085
10:54:57.010      8,010      32620,1062
10:54:57.604      8,604      32648,9839
10:54:58.174      9,174      32645,2541
10:54:58.772      9,772      32652,1744
10:54:59.373     10,373      32636,8739
10:54:59.970     10,970      32601,6596
10:55:00.542     11,542      32678,0407
10:55:01.154     12,154      32597,4455
10:55:01.701     12,701      32669,8619
10:55:02.282     13,282      32681,9455
10:55:02.866     13,866      32613,8010
10:55:03.451     14,451      32586,3185
10:55:04.013     15,013      32651,4607
10:55:04.630     15,630      32646,0852
10:55:05.239     16,239      32653,7712
10:55:05.832     16,832      32649,8038
10:55:06.419     17,419      32631,5621
10:55:06.990     17,990      32650,6769
10:55:07.554     18,554      32622,2783
10:55:08.130     19,130      32625,2225
10:55:08.717     19,717      32675,3879
10:55:09.316     20,316      32672,1315
10:55:09.903     20,903      32587,8195
10:55:10.502     21,502      32679,6961
10:55:11.005     22,005      32632,3180
10:55:11.586     22,586      32676,7902
10:55:12.171     23,171      32653,6018
10:55:12.736     23,736      32641,3346
10:55:13.340     24,340      32616,8643
10:55:13.911     24,911      32600,0265
10:55:14.501     25,501      32646,7754
10:55:15.097     26,097      32658,3944
10:55:15.665     26,665      32614,2706
10:55:16.239     27,239      32598,5389
10:55:16.810     27,810      32585,7480
10:55:17.326     28,326      32653,6199
10:55:17.905     28,905      32653,5412
10:55:18.440     29,440      32633,7574
10:55:18.959     29,959      32686,3666
10:55:19.475     30,475      32612,7720
10:55:20.044     31,044      32634,5101
10:55:20.654     31,654      32656,5500
10:55:21.245     32,245      32610,6994
10:55:21.815     32,815      32646,0434
10:55:22.411     33,411      32657,0529
10:55:23.020     34,020      32628,8571
10:55:23.628     34,628      32598,7406
10:55:24.239     35,239      32574,4823
10:55:24.822     35,822      32570,7980
10:55:25.410     36,410      32526,1873
10:55:26.008     37,008      32601,8510
10:55:26.520     37,520      32549,3074
10:55:27.143     38,143      32630,3231
10:55:27.753     38,753      32577,1176
10:55:28.325     39,325      32532,6931
10:55:28.905     39,905      32523,0719
10:55:29.457     40,457      32502,1907
10:55:30.007     41,007      32495,0417
10:55:30.552     41,552      32515,9561
10:55:31.121     42,121      32518,1058
10:55:31.665     42,665      32534,2771
10:55:32.220     43,220      32537,1490
10:55:32.831     43,831      32467,9860
10:55:33.353     44,353      32309,3108
10:55:33.974     44,974      31922,4565
10:55:34.573     45,573      31823,1712
10:55:35.135     46,135      31919,7821
10:55:35.638     46,638      32004,4813
10:55:36.238     47,238      32067,4085
10:55:36.764     47,764      32119,8943
10:55:37.264     48,264      32112,2399
10:55:37.863     48,863      32077,1958
10:55:38.467     49,467      32312,9733
10:55:39.092     50,092      32402,5122
10:55:39.657     50,657      32467,2642
10:55:40.226     51,226      32457,9878
10:55:40.781     51,781      32482,6455
10:55:41.371     52,371      32445,8399
10:55:41.957     52,957      32470,5024
10:55:42.562     53,562      32498,2388
10:55:43.168     54,168      32502,4150
10:55:43.712     54,712      32338,2562
10:55:44.309     55,309      32354,4872
10:55:44.888     55,888      32259,3035
10:55:45.479     56,479      32282,2310
10:55:46.032     57,032      32010,3092
10:55:46.593     57,593      32204,3350
10:55:47.200     58,200      32313,9070
10:55:47.797     58,797      32332,5375
10:55:48.376     59,376      32357,0561
