History Channel Functions Measurement Report

Measurements started at Date: 24-abr.-2024 Time: 11:04:05

Description of the Function:

User Defined Function: m(1;550). Scope Mode

Time         Seconds   Function Value
11:04:31.044     78,234      20197,3041
11:04:31.160     78,350      20241,8034
11:04:31.286     78,476      20309,0325
11:04:31.404     78,594      20200,3757
11:04:31.528     78,718      20100,1985
11:04:31.645     78,835      20186,9785
11:04:31.775     78,965      20063,2291
11:04:31.892     79,082      20080,8922
11:04:32.022     79,212      20217,2991
11:04:32.137     79,327      20190,2462
11:04:32.252     79,442      20196,7355
11:04:32.377     79,567      20164,1840
11:04:32.499     79,689      20231,6453
11:04:32.628     79,818      20189,2549
11:04:32.741     79,931      20177,2836
11:04:32.867     80,057      20156,2817
11:04:32.986     80,176      20096,0591
11:04:33.113     80,303      20161,5476
11:04:33.231     80,421      20207,5661
11:04:33.349     80,539      20138,2017
11:04:33.469     80,659      20138,8540
11:04:33.583     80,773      20265,6884
11:04:33.701     80,891      20250,3922
11:04:33.827     81,017      20172,0224
11:04:33.948     81,138      20302,5148
11:04:34.061     81,251      20114,7585
11:04:34.181     81,371      20163,6002
11:04:34.301     81,491      20169,7768
11:04:34.415     81,605      20191,6177
11:04:34.536     81,726      20241,4397
11:04:34.653     81,843      20159,7906
11:04:34.771     81,961      20161,3585
11:04:34.895     82,085      20114,3550
11:04:35.017     82,207      20171,8303
11:04:35.141     82,331      20207,9498
11:04:35.260     82,450      20270,3658
11:04:35.382     82,572      20135,1192
11:04:35.499     82,689      20293,4792
11:04:35.615     82,805      20238,6208
11:04:35.738     82,928      20086,0738
11:04:35.866     83,056      20111,8463
11:04:35.988     83,178      20179,9036
11:04:36.111     83,301      20186,7194
11:04:36.232     83,422      20199,5620
11:04:36.354     83,544      20273,2419
11:04:36.480     83,670      20244,3993
11:04:36.598     83,788      20330,0063
11:04:36.726     83,916      20297,8807
11:04:36.844     84,034      20080,2272
11:04:36.972     84,162      20080,1389
11:04:37.095     84,285      20288,0523
11:04:37.195     84,385      20101,7730
11:04:37.317     84,507      20164,8056
11:04:37.442     84,632      20211,2528
11:04:37.569     84,759      20191,0609
11:04:37.689     84,879      20202,9817
11:04:37.805     84,995      20166,7048
11:04:37.927     85,117      20202,7298
11:04:38.049     85,239      20104,7750
11:04:38.179     85,369      20195,1583
11:04:38.306     85,496      20123,6402
11:04:38.425     85,615      20236,7127
11:04:38.539     85,729      20161,1888
11:04:38.650     85,840      20246,3659
11:04:38.773     85,963      20159,9857
11:04:38.898     86,088      20180,0931
11:04:39.020     86,210      20092,5668
11:04:39.136     86,326      20241,2267
11:04:39.250     86,440      20094,4493
11:04:39.364     86,554      20136,1023
11:04:39.489     86,679      20250,4672
11:04:39.608     86,798      20231,6054
11:04:39.729     86,919      20119,9015
11:04:39.847     87,037      20151,6991
11:04:39.965     87,155      20289,1732
11:04:40.092     87,282      20212,8375
11:04:40.220     87,410      20299,1620
11:04:40.335     87,525      20232,9008
11:04:40.452     87,642      20134,6527
11:04:40.578     87,768      20195,6426
11:04:40.700     87,890      20172,8160
11:04:40.828     88,018      20262,7915
11:04:40.950     88,140      20219,2112
11:04:41.075     88,265      20161,3936
11:04:41.192     88,382      20182,7014
11:04:41.317     88,507      20199,7961
11:04:41.436     88,626      20105,4560
11:04:41.553     88,743      20246,8602
11:04:41.673     88,863      20118,8262
11:04:41.788     88,978      20163,4614
11:04:41.906     89,096      20145,4579
11:04:42.031     89,221      20229,8279
11:04:42.149     89,339      20213,0743
11:04:42.271     89,461      20263,9156
11:04:42.388     89,578      20126,9228
11:04:42.505     89,695      20224,2081
11:04:42.630     89,820      20095,6931
11:04:42.748     89,938      20147,0144
11:04:42.876     90,066      20210,2382
11:04:42.996     90,186      20277,0761
11:04:43.113     90,303      20128,5974
11:04:43.242     90,432      20211,4430
11:04:43.367     90,557      20308,4328
11:04:43.487     90,677      20186,0512
11:04:43.613     90,803      20280,0364
11:04:43.721     90,911      20189,3736
11:04:43.833     91,023      20278,6683
11:04:43.953     91,143      20154,6715
11:04:44.081     91,271      20202,0059
