Time (s)	WE(1).Potential (V)	WE(1).Current (A)
1599.11578796262	-0.697509765625	-0.02109375
1599.13578796257	-0.69775390625	-0.0198760986328125
1599.15578796252	-0.698944091796875	-0.0188385009765625
1599.17578796247	-0.6988525390625	-0.0179534912109375
1599.19578796242	-0.698944091796875	-0.017138671875
1599.21578796237	-0.698394775390625	-0.016412353515625
1599.23578796232	-0.698028564453125	-0.0157501220703125
1599.25578796227	-0.698028564453125	-0.015155029296875
1599.27578796222	-0.69879150390625	-0.0146148681640625
1599.31578896212	-0.000244140625	0.0075958251953125
1599.33578896207	0.000299072265625006	0.00705047607421875
1599.35578896201	-4.27246093750028E-05	0.0065948486328125
1599.37578896196	0.0003814697265625	0.00618865966796875
1599.39578896191	-0.000543212890625006	0.00581939697265625
1599.41578896186	-0.000128173828124994	0.00548004150390625
1599.43578896181	-0.000262451171874997	0.0051629638671875
1599.45578896176	-0.000189208984374994	0.004866943359375
1599.47578896171	-0.000619506835937506	0.0045880126953125
1599.49578896166	0.000735473632812497	0.0043182373046875
1599.51578896161	0.000598144531249997	0.00407379150390625
1599.53578896156	0.000515747070312503	0.00383514404296875
1599.55578896151	0.000573730468750006	0.00361358642578125
1599.57578896146	-0.0005035400390625	0.0034136962890625
1599.59578896141	3.35693359374972E-05	0.00321014404296875
1599.61578896136	-0.000543212890625006	0.00302490234375
1599.63578896131	-0.000262451171874997	0.0028521728515625
1599.65578896126	-0.000485229492187503	0.0026837158203125
1599.67578896121	0.000756835937500006	0.00251922607421875
1599.69578896116	-0.000100708007812506	0.002376708984375
1599.71578896111	0.0009613037109375	0.00222686767578125
1599.73578896106	0.000836181640625003	0.00209320068359375
1599.755788961	0.000421142578125006	0.00197235107421875
1599.77578896095	-0.000222778320312506	0.00185394287109375
1599.81578996085	-0.698211669921875	-0.019183349609375
1599.8357899608	-0.698974609375	-0.0180877685546875
1599.85578996075	-0.69921875	-0.017181396484375
1599.8757899607	-0.698760986328125	-0.0163909912109375
1599.89578996065	-0.699066162109375	-0.015692138671875
1599.9157899606	-0.6982421875	-0.015081787109375
1599.93578996055	-0.697967529296875	-0.014495849609375
1599.9557899605	-0.698150634765625	-0.0139862060546875
1599.97578996045	-0.698333740234375	-0.0135040283203125
1600.01579096035	-0.000827026367187497	0.0086456298828125
1600.0357909603	-6.71386718749944E-05	0.008074951171875
1600.05579096025	0.000335693359375	0.007611083984375
1600.0757909602	-0.000515747070312503	0.00717376708984375
1600.09579096015	-0.000692749023437494	0.006778564453125
1600.1157909601	0.000643920898437497	0.006407470703125
1600.13579096005	-0.000482177734375006	0.00607269287109375
1600.15579096	0.000640869140625	0.00573822021484375
1600.17579095994	0.000814819335937494	0.00543121337890625
1600.19579095989	0.000881958007812503	0.0051385498046875
1600.21579095984	0.000109863281249997	0.0048614501953125
1600.23579095979	0.000628662109374997	0.00459686279296875
1600.25579095974	-0.000479125976562494	0.0043505859375
1600.27579095969	-0.000500488281250003	0.00411102294921875
1600.29579095964	0.000161743164062506	0.0038812255859375
1600.31579095959	-0.000173950195312494	0.00366455078125
1600.33579095954	0.000878906250000006	0.0034515380859375
1600.35579095949	0.000579833984375	0.00325927734375
1600.37579095944	0.000732421875	0.0030743408203125
1600.39579095939	0.000692749023437494	0.0028973388671875
1600.41579095934	0.000830078124999994	0.00272857666015625
1600.43579095929	-0.000546264648437503	0.00258056640625
1600.45579095924	0.000378417968750003	0.00242401123046875
1600.47579095919	0.000128173828124994	0.00228515625
1600.51579195909	-0.6988525390625	-0.01881103515625
1600.53579195904	-0.6976318359375	-0.0177337646484375
1600.55579195899	-0.6990966796875	-0.016851806640625
1600.57579195893	-0.699188232421875	-0.0160797119140625
1600.59579195888	-0.69891357421875	-0.015399169921875
1600.61579195883	-0.698211669921875	-0.014794921875
1600.63579195878	-0.698455810546875	-0.0142333984375
1600.65579195873	-0.698150634765625	-0.013726806640625
1600.67579195868	-0.69805908203125	-0.0132659912109375
1600.71579295858	-0.000283813476562506	0.0088653564453125
1600.73579295853	-0.0001983642578125	0.008306884765625
1600.75579295848	-7.32421875000028E-05	0.007818603515625
1600.77579295843	-0.000476074218749997	0.0073956298828125
1600.79579295838	-0.000573730468750006	0.0069964599609375
1600.81579295833	-0.000424194335937503	0.00662811279296875
1600.83579295828	-0.000216674804687497	0.0062799072265625
1600.85579295823	-0.000332641601562503	0.00595184326171875
1600.87579295818	-0.000152587890625	0.0056329345703125
1600.89579295813	0.000701904296875	0.00533447265625
1600.91579295808	-0.000543212890625006	0.00505828857421875
1600.93579295803	0.000363159179687503	0.004779052734375
1600.95579295798	0.000711059570312506	0.0045196533203125
1600.97579295792	-0.000421142578125006	0.00428375244140625
1600.99579295787	1.22070312500028E-05	0.0040435791015625
1601.01579295782	0.00042724609375	0.00381591796875
1601.03579295777	-0.000128173828124994	0.00361358642578125
1601.05579295772	-0.0004730224609375	0.0034112548828125
1601.07579295767	0.000875854492187494	0.00321380615234375
1601.09579295762	-0.000180053710937503	0.00304107666015625
1601.11579295757	0.000524902343749994	0.0028656005859375
1601.13579295752	0.000711059570312506	0.00269744873046875
1601.15579295747	-0.0003814697265625	0.00255218505859375
1601.17579295742	-0.000268554687500006	0.002403564453125
1601.21579395732	-0.698333740234375	-0.0186981201171875
1601.23579395727	-0.69903564453125	-0.017633056640625
1601.25579395722	-0.697998046875	-0.0167633056640625
1601.27579395717	-0.698699951171875	-0.0159881591796875
1601.29579395712	-0.6988525390625	-0.015325927734375
1601.31579395707	-0.69805908203125	-0.0147186279296875
