Time (s)	WE(1).Potential (V)	WE(1).Current (A)	External(1).External 2 (V)
61.6563188443328	-0.8990478515625	-0.0025201416015625	3.88427734375
61.6663188443075	-0.8978271484375	-0.00243408203125	3.8836669921875
61.6763188442823	-0.89874267578125	-0.00237457275390625	3.8836669921875
61.686318844257	-0.8978271484375	-0.00232635498046875	3.88336181640625
61.6963188442318	-0.8984375	-0.00228607177734375	3.8836669921875
61.7063188442065	-0.89874267578125	-0.002249755859375	3.88336181640625
61.7163188441813	-0.8990478515625	-0.002218017578125	3.8836669921875
61.726318844156	-0.8978271484375	-0.00218841552734375	3.8836669921875
61.7363188441308	-0.8990478515625	-0.00216033935546875	3.88336181640625
61.7463188441055	-0.89813232421875	-0.00213531494140625	3.88397216796875
61.7563188440803	-0.8984375	-0.00211090087890625	3.8836669921875
61.766318844055	-0.8978271484375	-0.00208770751953125	3.88427734375
61.7763188440298	-0.89752197265625	-0.00206695556640625	3.88397216796875
61.7863188440045	-0.8984375	-0.00204559326171875	3.88427734375
61.7963188439793	-0.89813232421875	-0.00202606201171875	3.88458251953125
61.806318843954	-0.89813232421875	-0.0020074462890625	3.88427734375
61.8163188439288	-0.8978271484375	-0.00198883056640625	3.8836669921875
61.8263188439036	-0.8984375	-0.00197113037109375	3.88458251953125
61.8363188438783	-0.89874267578125	-0.0019537353515625	3.8836669921875
61.8463188438531	-0.8978271484375	-0.001937255859375	3.88427734375
61.8563188438278	-0.89691162109375	-0.001920166015625	4.019775390625
61.8663188438026	-0.89874267578125	-0.001904296875	4.019775390625
61.8763188437773	-0.89874267578125	-0.001888427734375	4.019775390625
61.8863188437521	-0.89874267578125	-0.001873779296875	4.019775390625
61.8963188437268	-0.89813232421875	-0.00185943603515625	4.02008056640625
61.9063188437016	-0.89874267578125	-0.00184478759765625	4.0203857421875
61.9163188436763	-0.8990478515625	-0.0018310546875	4.02069091796875
61.9263188436511	-0.8990478515625	-0.00181732177734375	4.02008056640625
61.9363188436258	-0.8978271484375	-0.0018035888671875	4.02069091796875
61.9463188436006	-0.8990478515625	-0.00179046630859375	4.02008056640625
61.9563188435753	-0.8984375	-0.00177764892578125	4.02008056640625
61.9663188435501	-0.89813232421875	-0.0017645263671875	4.019775390625
61.9763188435248	-0.89813232421875	-0.00175323486328125	4.02099609375
61.9863188434996	-0.89813232421875	-0.00173980712890625	4.02069091796875
61.9963188434743	-0.89752197265625	-0.001728515625	4.02069091796875
62.0063188434491	-0.8978271484375	-0.00171661376953125	4.0203857421875
62.0163188434238	-0.89813232421875	-0.0017047119140625	4.02008056640625
62.0263188433986	-0.89874267578125	-0.00169342041015625	4.0203857421875
62.0363188433734	-0.897216796875	-0.00168243408203125	4.0203857421875
62.0463188433481	-0.89813232421875	-0.00167083740234375	4.02008056640625
62.0563188433229	-0.8984375	-0.00165985107421875	3.922119140625
62.0663188432976	-0.89813232421875	-0.0016485595703125	3.92242431640625
62.0763188432724	-0.89752197265625	-0.00163909912109375	3.92242431640625
62.0863188432471	-0.89874267578125	-0.00162689208984375	3.92242431640625
62.0963188432219	-0.8984375	-0.00161773681640625	3.92181396484375
62.1063188431966	-0.89813232421875	-0.001607666015625	3.922119140625
62.1163188431714	-0.8978271484375	-0.00159698486328125	3.922119140625
62.1263188431461	-0.8978271484375	-0.00158721923828125	3.922119140625
62.1363188431209	-0.89874267578125	-0.0015771484375	3.92242431640625
62.1463188430956	-0.8978271484375	-0.0015673828125	3.922119140625
62.1563188430704	-0.89752197265625	-0.00155792236328125	3.9227294921875
62.1663188430451	-0.89813232421875	-0.001549072265625	3.9227294921875
62.1763188430199	-0.89874267578125	-0.00153900146484375	3.92242431640625
62.1863188429946	-0.8984375	-0.001529541015625	3.92303466796875
62.1963188429694	-0.89813232421875	-0.00152069091796875	3.92303466796875
62.2063188429441	-0.89874267578125	-0.00151153564453125	3.92242431640625
62.2163188429189	-0.8990478515625	-0.001502685546875	3.9227294921875
62.2263188428936	-0.89874267578125	-0.00149383544921875	3.92303466796875
62.2363188428684	-0.8990478515625	-0.001484375	3.92303466796875
62.2463188428432	-0.8990478515625	-0.0014764404296875	3.92303466796875
62.2563188428179	-0.8990478515625	-0.00146728515625	3.9227294921875
62.2663188427927	-0.8984375	-0.00145843505859375	3.96209716796875
62.2763188427674	-0.8990478515625	-0.00145050048828125	3.96209716796875
62.2863188427422	-0.89752197265625	-0.001441650390625	3.9617919921875
62.2963188427169	-0.89813232421875	-0.0014337158203125	3.96209716796875
62.3063188426917	-0.89874267578125	-0.00142486572265625	3.96209716796875
62.3163188426664	-0.8984375	-0.00141693115234375	3.96240234375
62.3263188426412	-0.89813232421875	-0.001409912109375	3.96209716796875
62.3363188426159	-0.89813232421875	-0.0014013671875	3.9617919921875
62.3463188425907	-0.8984375	-0.00139404296875	3.9617919921875
62.3563188425654	-0.89813232421875	-0.0013861083984375	3.96240234375
62.3663188425402	-0.8990478515625	-0.001378173828125	3.96209716796875
62.3763188425149	-0.8978271484375	-0.00137115478515625	3.96209716796875
62.3863188424897	-0.8984375	-0.00136322021484375	3.96240234375
62.3963188424644	-0.89874267578125	-0.00135589599609375	3.9630126953125
62.4063188424392	-0.89874267578125	-0.00134857177734375	3.96209716796875
62.4163188424139	-0.8990478515625	-0.00134063720703125	3.96209716796875
62.4263188423887	-0.8978271484375	-0.00133453369140625	3.96240234375
62.4363188423634	-0.89874267578125	-0.00132598876953125	3.96270751953125
62.4463188423382	-0.89813232421875	-0.00131988525390625	3.96270751953125
62.456318842313	-0.8984375	-0.0013128662109375	3.96209716796875
62.4663188422877	-0.8984375	-0.00130584716796875	3.8836669921875
62.4763188422625	-0.89752197265625	-0.0013006591796875	3.8836669921875
62.4863188422372	-0.8984375	-0.001292724609375	3.88397216796875
62.496318842212	-0.8978271484375	-0.00128570556640625	3.88397216796875
62.5063188421867	-0.8978271484375	-0.00127899169921875	3.88397216796875
62.5163188421615	-0.89874267578125	-0.00127197265625	3.88397216796875
62.5263188421362	-0.8990478515625	-0.00126678466796875	3.88397216796875
62.536318842111	-0.8984375	-0.00125885009765625	3.88397216796875
62.5463188420857	-0.8978271484375	-0.00125274658203125	3.88397216796875
62.5563188420605	-0.89874267578125	-0.00124664306640625	3.88336181640625
62.5663188420352	-0.89874267578125	-0.00124053955078125	3.8836669921875
62.57631884201	-0.8984375	-0.00123504638671875	3.8836669921875
62.5863188419847	-0.8990478515625	-0.00122833251953125	3.76190185546875
62.5963188419595	-0.8984375	-0.0012225341796875	3.7615966796875
62.6063188419342	-0.89813232421875	-0.0012158203125	3.7615966796875
62.616318841909	-0.89752197265625	-0.00120941162109375	3.76129150390625
62.6263188418837	-0.89874267578125	-0.0012054443359375	3.76129150390625
62.6363188418585	-0.89813232421875	-0.00119842529296875	3.7615966796875
62.6463188418332	-0.8978271484375	-0.001192626953125	3.76129150390625
62.656318841808	-0.8984375	-0.00118682861328125	3.76129150390625
62.6663188417828	-0.89874267578125	-0.0011810302734375	3.7615966796875
62.6763188417575	-0.89874267578125	-0.0011761474609375	3.7615966796875
62.6863188417323	-0.8978271484375	-0.00116943359375	3.7615966796875
