Potential applied (V);Time (s);WE(1).Current (A);WE(1).Potential (V);Scan;Index;Q+;Q-
0,37811279296875;943,289942618422;0,00081878662109375;0,3782958984375;1;52;0,112389933876693;-0,0832733988761901
0,38055419921875;943,412012618114;0,0008087158203125;0,37982177734375;1;53;0,112389933876693;-0,0832733988761901
0,38299560546875;943,534082617805;0,00079864501953125;0,38226318359375;1;54;0,112389933876693;-0,0832733988761901
0,38543701171875;943,656152617497;0,00078887939453125;0,385528564453125;1;55;0,112389933876693;-0,0832733988761901
0,38787841796875;943,778222617189;0,0007794189453125;0,387115478515625;1;56;0,112389933876693;-0,0832733988761901
0,39031982421875;943,900292616881;0,000770263671875;0,38983154296875;1;57;0,112389933876693;-0,0832733988761901
0,39276123046875;944,022362616573;0,00076141357421875;0,392852783203125;1;58;0,112389933876693;-0,0832733988761901
0,39520263671875;944,144432616264;0,0007525634765625;0,394622802734375;1;59;0,112389933876693;-0,0832733988761901
0,39764404296875;944,266502615956;0,0007440185546875;0,3974609375;1;60;0,112389933876693;-0,0832733988761901
0,40008544921875;944,388572615648;0,0007354736328125;0,39984130859375;1;61;0,112389933876693;-0,0832733988761901
0,40252685546875;944,51064261534;0,00072723388671875;0,401824951171875;1;62;0,112389933876693;-0,0832733988761901
0,40496826171875;944,632712615032;0,00071929931640625;0,40447998046875;1;63;0,112389933876693;-0,0832733988761901
0,40740966796875;944,754782614723;0,00071136474609375;0,40679931640625;1;64;0,112389933876693;-0,0832733988761901
0,40985107421875;944,876852614415;0,0007037353515625;0,409149169921875;1;65;0,112389933876693;-0,0832733988761901
0,41229248046875;944,998922614107;0,00069610595703125;0,41204833984375;1;66;0,112389933876693;-0,0832733988761901
0,41473388671875;945,120992613799;0,00068878173828125;0,41400146484375;1;67;0,112389933876693;-0,0832733988761901
0,41717529296875;945,243062613491;0,00068115234375;0,416534423828125;1;68;0,112389933876693;-0,0832733988761901
0,41961669921875;945,365132613182;0,00067413330078125;0,419525146484375;1;69;0,112389933876693;-0,0832733988761901
0,42205810546875;945,487202612874;0,00066680908203125;0,421234130859375;1;70;0,112389933876693;-0,0832733988761901
0,42449951171875;945,609272612566;0,0006597900390625;0,423980712890625;1;71;0,112389933876693;-0,0832733988761901
0,42694091796875;945,731342612258;0,000653076171875;0,4267578125;1;72;0,112389933876693;-0,0832733988761901
0,42938232421875;945,85341261195;0,00064605712890625;0,428466796875;1;73;0,112389933876693;-0,0832733988761901
0,43182373046875;945,975482611642;0,00063934326171875;0,431304931640625;1;74;0,112389933876693;-0,0832733988761901
0,43426513671875;946,097552611333;0,0006329345703125;0,433624267578125;1;75;0,112389933876693;-0,0832733988761901
0,43670654296875;946,219622611025;0,00062652587890625;0,435791015625;1;76;0,112389933876693;-0,0832733988761901
0,43914794921875;946,341692610717;0,0006201171875;0,438323974609375;1;77;0,112389933876693;-0,0832733988761901
0,44158935546875;946,463762610409;0,000614013671875;0,44085693359375;1;78;0,112389933876693;-0,0832733988761901
0,44403076171875;946,585832610101;0,00060791015625;0,4432373046875;1;79;0,112389933876693;-0,0832733988761901
0,44647216796875;946,707902609792;0,000601806640625;0,446563720703125;1;80;0,112389933876693;-0,0832733988761901
0,44891357421875;946,829972609484;0,00059600830078125;0,4482421875;1;81;0,112389933876693;-0,0832733988761901
0,45135498046875;946,952042609176;0,00059051513671875;0,450653076171875;1;82;0,112389933876693;-0,0832733988761901
0,45379638671875;947,074112608868;0,00058502197265625;0,452972412109375;1;83;0,112389933876693;-0,0832733988761901
0,45623779296875;947,19618260856;0,00057952880859375;0,456146240234375;1;84;0,112389933876693;-0,0832733988761901
0,45867919921875;947,318252608251;0,0005743408203125;0,4581298828125;1;85;0,112389933876693;-0,0832733988761901
0,46112060546875;947,440322607943;0,0005694580078125;0,460418701171875;1;86;0,112389933876693;-0,0832733988761901
0,46356201171875;947,562392607635;0,00056427001953125;0,463470458984375;1;87;0,112389933876693;-0,0832733988761901
0,46600341796875;947,684462607327;0,0005596923828125;0,465911865234375;1;88;0,112389933876693;-0,0832733988761901
0,46844482421875;947,806532607019;0,00055511474609375;0,4683837890625;1;89;0,112389933876693;-0,0832733988761901
0,47088623046875;947,92860260671;0,00055084228515625;0,470977783203125;1;90;0,112389933876693;-0,0832733988761901
0,47332763671875;948,050672606402;0,00054656982421875;0,473358154296875;1;91;0,112389933876693;-0,0832733988761901
0,47576904296875;948,172742606094;0,0005426025390625;0,47528076171875;1;92;0,112389933876693;-0,0832733988761901
0,47821044921875;948,294812605786;0,00053863525390625;0,478240966796875;1;93;0,112389933876693;-0,0832733988761901
0,48065185546875;948,416882605478;0,00053497314453125;0,480621337890625;1;94;0,112389933876693;-0,0832733988761901
0,48309326171875;948,538952605169;0,0005316162109375;0,48260498046875;1;95;0,112389933876693;-0,0832733988761901
0,48553466796875;948,661022604861;0,00052825927734375;0,48541259765625;1;96;0,112389933876693;-0,0832733988761901
0,48797607421875;948,783092604553;0,00052490234375;0,487335205078125;1;97;0,112389933876693;-0,0832733988761901
0,49041748046875;948,905162604245;0,00052215576171875;0,489837646484375;1;98;0,112389933876693;-0,0832733988761901
0,49285888671875;949,027232603937;0,00051910400390625;0,492584228515625;1;99;0,112389933876693;-0,0832733988761901
0,49530029296875;949,149302603628;0,00051666259765625;0,49444580078125;1;100;0,112389933876693;-0,0832733988761901
0,49774169921875;949,27137260332;0,000513916015625;0,4969482421875;1;101;0,112389933876693;-0,0832733988761901
0,50018310546875;949,393442603012;0,00051177978515625;0,499542236328125;1;102;0,112389933876693;-0,0832733988761901
0,50262451171875;949,515512602704;0,00050933837890625;0,502716064453125;1;103;0,112389933876693;-0,0832733988761901
0,50506591796875;949,637582602396;0,0005072021484375;0,50421142578125;1;104;0,112389933876693;-0,0832733988761901
0,50750732421875;949,759652602087;0,00050537109375;0,50677490234375;1;105;0,112389933876693;-0,0832733988761901
0,50994873046875;949,881722601779;0,0005035400390625;0,509613037109375;1;106;0,112389933876693;-0,0832733988761901
0,51239013671875;950,003792601471;0,00050201416015625;0,51177978515625;1;107;0,112389933876693;-0,0832733988761901
0,51483154296875;950,125862601163;0,00050018310546875;0,514007568359375;1;108;0,112389933876693;-0,0832733988761901
0,51727294921875;950,247932600855;0,00049896240234375;0,516387939453125;1;109;0,112389933876693;-0,0832733988761901
0,51971435546875;950,370002600546;0,0004974365234375;0,519378662109375;1;110;0,112389933876693;-0,0832733988761901
0,52215576171875;950,492072600238;0,000496307373046875;0,521728515625;1;111;0,112389933876693;-0,0832733988761901
0,52459716796875;950,61414259993;0,000495147705078125;0,524444580078125;1;112;0,112389933876693;-0,0832733988761901
0,52703857421875;950,736212599622;0,000494140625;0,52691650390625;1;113;0,112389933876693;-0,0832733988761901
0,52947998046875;950,858282599314;0,00049322509765625;0,529510498046875;1;114;0,112389933876693;-0,0832733988761901
0,53192138671875;950,980352599005;0,000492340087890625;0,531341552734375;1;115;0,112389933876693;-0,0832733988761901
0,53436279296875;951,102422598697;0,000491607666015625;0,53436279296875;1;116;0,112389933876693;-0,0832733988761901
0,53680419921875;951,224492598389;0,00049090576171875;0,53631591796875;1;117;0,112389933876693;-0,0832733988761901
0,53924560546875;951,346562598081;0,00049029541015625;0,5389404296875;1;118;0,112389933876693;-0,0832733988761901
0,54168701171875;951,468632597773;0,00048974609375;0,541717529296875;1;119;0,112389933876693;-0,0832733988761901
0,54412841796875;951,590702597464;0,000489227294921875;0,54327392578125;1;120;0,112389933876693;-0,0832733988761901
0,54656982421875;951,712772597156;0,000488800048828125;0,5458984375;1;121;0,112389933876693;-0,0832733988761901
0,54901123046875;951,834842596848;0,000488494873046875;0,54852294921875;1;122;0,112389933876693;-0,0832733988761901
0,55145263671875;951,95691259654;0,0004881591796875;0,551300048828125;1;123;0,112389933876693;-0,0832733988761901
0,55389404296875;952,078982596232;0,000487884521484375;0,553131103515625;1;124;0,112389933876693;-0,0832733988761901
0,55633544921875;952,201052595923;0,0004876708984375;0,555633544921875;1;125;0,112389933876693;-0,0832733988761901
0,55877685546875;952,323122595615;0,000487518310546875;0,55804443359375;1;126;0,112389933876693;-0,0832733988761901
0,56121826171875;952,445192595307;0,00048736572265625;0,560333251953125;1;127;0,112389933876693;-0,0832733988761901
0,56365966796875;952,567262594999;0,000487274169921875;0,562744140625;1;128;0,112389933876693;-0,0832733988761901
0,56610107421875;952,689332594691;0,000487213134765625;0,566131591796875;1;129;0,112389933876693;-0,0832733988761901
0,56854248046875;952,811402594382;0,00048724365234375;0,567718505859375;1;130;0,112389933876693;-0,0832733988761901
0,57098388671875;952,933472594074;0,000487274169921875;0,57025146484375;1;131;0,112389933876693;-0,0832733988761901
0,57342529296875;953,055542593766;0,000487335205078125;0,57244873046875;1;132;0,112389933876693;-0,0832733988761901
0,57586669921875;953,177612593458;0,000487457275390625;0,574920654296875;1;133;0,112389933876693;-0,0832733988761901
0,57830810546875;953,29968259315;0,000487579345703125;0,577728271484375;1;134;0,112389933876693;-0,0832733988761901
0,58074951171875;953,421752592841;0,000487762451171875;0,580596923828125;1;135;0,112389933876693;-0,0832733988761901
0,58319091796875;953,543822592533;0,000487945556640625;0,582366943359375;1;136;0,112389933876693;-0,0832733988761901
0,58563232421875;953,665892592225;0,0004881591796875;0,58538818359375;1;137;0,112389933876693;-0,0832733988761901
0,58807373046875;953,787962591917;0,000488433837890625;0,587371826171875;1;138;0,112389933876693;-0,0832733988761901
0,59051513671875;953,910032591609;0,000488739013671875;0,589813232421875;1;139;0,112389933876693;-0,0832733988761901
0,59295654296875;954,0321025913;0,000489044189453125;0,592926025390625;1;140;0,112389933876693;-0,0832733988761901
0,59539794921875;954,154172590992;0,000489410400390625;0,5953369140625;1;141;0,112389933876693;-0,0832733988761901
0,59783935546875;954,276242590684;0,000489837646484375;0,597381591796875;1;142;0,112389933876693;-0,0832733988761901
0,60028076171875;954,398312590376;0,000490234375;0,599884033203125;1;143;0,112389933876693;-0,0832733988761901
0,60272216796875;954,520382590068;0,000490753173828125;0,6025390625;1;144;0,112389933876693;-0,0832733988761901
0,60516357421875;954,64245258976;0,000491241455078125;0,604827880859375;1;145;0,112389933876693;-0,0832733988761901
0,60760498046875;954,764522589451;0,000491851806640625;0,606658935546875;1;146;0,112389933876693;-0,0832733988761901
