Time (s)	WE(1).Potential (V)	WE(1).Current (A)	External(1).External 2 (V)
61.7253098441586	-0.89874267578125	-0.00253204345703125	3.1500244140625
61.7353098441333	-0.89874267578125	-0.002476806640625	3.1494140625
61.7453098441081	-0.8978271484375	-0.00242919921875	3.1494140625
61.7553098440828	-0.89874267578125	-0.00238433837890625	3.14849853515625
61.7653098440576	-0.897216796875	-0.00234405517578125	3.1494140625
61.7753098440323	-0.8984375	-0.0023065185546875	3.1488037109375
61.7853098440071	-0.89935302734375	-0.00227203369140625	3.1494140625
61.7953098439818	-0.8984375	-0.0022412109375	3.1500244140625
61.8053098439566	-0.89691162109375	-0.00221160888671875	3.14849853515625
61.8153098439313	-0.89752197265625	-0.00218536376953125	3.148193359375
61.8253098439061	-0.89813232421875	-0.00215972900390625	3.128662109375
61.8353098438809	-0.8984375	-0.00213653564453125	3.1298828125
61.8453098438556	-0.89935302734375	-0.00211578369140625	3.1298828125
61.8553098438304	-0.89935302734375	-0.00209442138671875	3.1298828125
61.8653098438051	-0.89691162109375	-0.00207672119140625	3.13018798828125
61.8753098437799	-0.8984375	-0.00205780029296875	3.12957763671875
61.8853098437546	-0.89752197265625	-0.002041015625	3.1298828125
61.8953098437294	-0.89874267578125	-0.00202484130859375	3.1298828125
61.9053098437041	-0.89813232421875	-0.0020086669921875	3.1298828125
61.9153098436789	-0.89752197265625	-0.00199462890625	3.1109619140625
61.9253098436536	-0.89813232421875	-0.00197998046875	3.11065673828125
61.9353098436284	-0.8978271484375	-0.00196685791015625	3.1085205078125
61.9453098436031	-0.8984375	-0.001954345703125	3.1097412109375
61.9553098435779	-0.8984375	-0.001942138671875	3.13018798828125
61.9653098435526	-0.8990478515625	-0.00193084716796875	3.13018798828125
61.9753098435274	-0.8978271484375	-0.00191864013671875	3.1298828125
61.9853098435021	-0.897216796875	-0.00190826416015625	3.1103515625
61.9953098434769	-0.89874267578125	-0.00189727783203125	3.11065673828125
62.0053098434516	-0.89752197265625	-0.00188720703125	3.1103515625
62.0153098434264	-0.8984375	-0.0018780517578125	3.09051513671875
62.0253098434011	-0.89752197265625	-0.00186798095703125	3.0914306640625
62.0353098433759	-0.89935302734375	-0.001859130859375	3.089599609375
62.0453098433507	-0.8990478515625	-0.0018499755859375	3.0908203125
62.0553098433254	-0.897216796875	-0.00183990478515625	3.09112548828125
62.0653098433002	-0.8990478515625	-0.0018328857421875	3.0908203125
62.0753098432749	-0.89874267578125	-0.00182342529296875	3.089599609375
62.0853098432497	-0.8978271484375	-0.00181640625	3.0718994140625
62.0953098432244	-0.8990478515625	-0.0018084716796875	3.07220458984375
62.1053098431992	-0.8990478515625	-0.00179962158203125	3.07159423828125
62.1153098431739	-0.89935302734375	-0.0017926025390625	3.07159423828125
62.1253098431487	-0.89874267578125	-0.00178497314453125	3.0718994140625
62.1353098431234	-0.8978271484375	-0.00177825927734375	3.07159423828125
62.1453098430982	-0.89752197265625	-0.001771240234375	3.0511474609375
62.1553098430729	-0.897216796875	-0.001763916015625	3.0523681640625
62.1653098430477	-0.89813232421875	-0.0017578125	3.05206298828125
62.1753098430224	-0.8990478515625	-0.0017498779296875	3.0322265625
62.1853098429972	-0.89813232421875	-0.00174407958984375	3.033447265625
62.1953098429719	-0.8984375	-0.0017376708984375	3.03375244140625
62.2053098429467	-0.89813232421875	-0.00172943115234375	3.0511474609375
62.2153098429214	-0.8978271484375	-0.00172454833984375	3.05206298828125
62.2253098428962	-0.8990478515625	-0.00171783447265625	3.05267333984375
62.2353098428709	-0.89752197265625	-0.0017120361328125	3.05145263671875
62.2453098428457	-0.89752197265625	-0.00170562744140625	3.0523681640625
62.2553098428205	-0.89874267578125	-0.00169952392578125	3.05267333984375
62.2653098427952	-0.8984375	-0.00169342041015625	3.05145263671875
62.27530984277	-0.89813232421875	-0.001688232421875	3.03375244140625
62.2853098427447	-0.89874267578125	-0.00168304443359375	3.03253173828125
62.2953098427195	-0.89813232421875	-0.00167694091796875	2.99285888671875
62.3053098426942	-0.89874267578125	-0.00167144775390625	2.99346923828125
62.315309842669	-0.89874267578125	-0.00166656494140625	2.99346923828125
62.3253098426437	-0.89935302734375	-0.0016595458984375	2.9925537109375
62.3353098426185	-0.8978271484375	-0.00165557861328125	3.013916015625
62.3453098425932	-0.89752197265625	-0.0016510009765625	3.013916015625
62.355309842568	-0.89935302734375	-0.00164459228515625	3.01239013671875
62.3653098425427	-0.89752197265625	-0.0016400146484375	2.9937744140625
62.3753098425175	-0.8984375	-0.0016351318359375	2.99407958984375
62.3853098424922	-0.8990478515625	-0.00163055419921875	2.99346923828125
62.395309842467	-0.8978271484375	-0.0016253662109375	2.99346923828125
62.4053098424417	-0.89813232421875	-0.00161865234375	2.9937744140625
62.4153098424165	-0.89874267578125	-0.001614990234375	2.99285888671875
62.4253098423912	-0.89752197265625	-0.00161041259765625	2.9541015625
62.435309842366	-0.89874267578125	-0.0016058349609375	2.9547119140625
62.4453098423407	-0.89874267578125	-0.00160064697265625	2.95379638671875
62.4553098423155	-0.89813232421875	-0.00159515380859375	2.9534912109375
62.4653098422903	-0.89874267578125	-0.00159149169921875	2.95440673828125
62.475309842265	-0.89752197265625	-0.0015869140625	2.95440673828125
62.4853098422398	-0.89935302734375	-0.00158203125	2.9541015625
62.4953098422145	-0.89752197265625	-0.00157806396484375	2.93487548828125
62.5053098421893	-0.8984375	-0.00157318115234375	2.9351806640625
62.515309842164	-0.8990478515625	-0.00156829833984375	2.93365478515625
62.5253098421388	-0.897216796875	-0.00156463623046875	2.935791015625
62.5353098421135	-0.89935302734375	-0.00156005859375	2.93548583984375
62.5453098420883	-0.8990478515625	-0.00155548095703125	2.91534423828125
62.555309842063	-0.897216796875	-0.001551513671875	2.91534423828125
62.5653098420378	-0.897216796875	-0.0015472412109375	2.9156494140625
62.5753098420125	-0.8990478515625	-0.00154266357421875	2.9144287109375
62.5853098419873	-0.89874267578125	-0.00153961181640625	2.9351806640625
62.595309841962	-0.89813232421875	-0.00153533935546875	2.9351806640625
62.6053098419368	-0.89813232421875	-0.00153045654296875	2.9339599609375
62.6153098419115	-0.8978271484375	-0.001527099609375	2.9156494140625
62.6253098418863	-0.8984375	-0.00152252197265625	2.9156494140625
62.635309841861	-0.8990478515625	-0.00151824951171875	2.9150390625
62.6453098418358	-0.89935302734375	-0.001514892578125	2.8955078125
62.6553098418105	-0.89691162109375	-0.0015106201171875	2.89581298828125
62.6653098417853	-0.8978271484375	-0.00150726318359375	2.89459228515625
62.6753098417601	-0.89813232421875	-0.00150299072265625	2.8961181640625
62.6853098417348	-0.897216796875	-0.001500244140625	2.89581298828125
62.6953098417096	-0.89813232421875	-0.00149505615234375	2.89520263671875
62.7053098416843	-0.8990478515625	-0.00149169921875	2.89520263671875
62.7153098416591	-0.8978271484375	-0.0014886474609375	2.8753662109375
62.7253098416338	-0.89874267578125	-0.00148468017578125	2.8759765625
62.7353098416086	-0.89813232421875	-0.0014813232421875	2.87628173828125
62.7453098415833	-0.8984375	-0.0014776611328125	2.87689208984375
62.7553098415581	-0.8978271484375	-0.001473388671875	2.8765869140625
62.7653098415328	-0.89752197265625	-0.001470947265625	2.87628173828125
62.7753098415076	-0.8990478515625	-0.00146728515625	2.8570556640625
62.7853098414823	-0.897216796875	-0.001463623046875	2.8570556640625
62.7953098414571	-0.8990478515625	-0.0014605712890625	2.8570556640625
62.8053098414318	-0.8990478515625	-0.001456298828125	2.8369140625
62.8153098414066	-0.8984375	-0.00145355224609375	2.8369140625
62.8253098413813	-0.8978271484375	-0.00145050048828125	2.83599853515625
62.8353098413561	-0.897216796875	-0.0014471435546875	2.83599853515625
62.8453098413308	-0.89813232421875	-0.00144378662109375	2.83599853515625
62.8553098413056	-0.89813232421875	-0.00144073486328125	2.8369140625
62.8653098412804	-0.89874267578125	-0.0014373779296875	2.8369140625
62.8753098412551	-0.89752197265625	-0.00143463134765625	2.8369140625
62.8853098412299	-0.89752197265625	-0.0014312744140625	2.85675048828125
62.8953098412046	-0.8978271484375	-0.00142852783203125	2.8570556640625
62.9053098411794	-0.8984375	-0.001424560546875	2.81707763671875
62.9153098411541	-0.8984375	-0.001422119140625	2.81707763671875
62.9253098411289	-0.8990478515625	-0.0014190673828125	2.81768798828125
62.9353098411036	-0.89813232421875	-0.0014166259765625	2.7978515625
62.9453098410784	-0.8978271484375	-0.00141326904296875	2.79815673828125
62.9553098410531	-0.8984375	-0.00141021728515625	2.7978515625
62.9653098410279	-0.89935302734375	-0.00140716552734375	2.7972412109375
62.9753098410026	-0.89874267578125	-0.00140411376953125	2.79754638671875
62.9853098409774	-0.899658203125	-0.00140167236328125	2.81524658203125
62.9953098409521	-0.89813232421875	-0.00139923095703125	2.81707763671875
63.0053098409269	-0.89752197265625	-0.0013958740234375	2.81707763671875
63.0153098409016	-0.89874267578125	-0.00139312744140625	2.7972412109375
63.0253098408764	-0.897216796875	-0.001390380859375	2.79815673828125
63.0353098408511	-0.89874267578125	-0.00138763427734375	2.7984619140625
63.0453098408259	-0.89874267578125	-0.0013848876953125	2.77801513671875
63.0553098408006	-0.89752197265625	-0.0013818359375	2.7789306640625
63.0653098407754	-0.8984375	-0.0013800048828125	2.77862548828125
63.0753098407502	-0.89813232421875	-0.00137664794921875	2.77801513671875
63.0853098407249	-0.89691162109375	-0.0013751220703125	2.77862548828125
63.0953098406997	-0.89874267578125	-0.0013720703125	2.77862548828125
63.1053098406744	-0.8984375	-0.00136810302734375	2.77801513671875
63.1153098406492	-0.897216796875	-0.00136688232421875	2.7978515625
63.1253098406239	-0.8990478515625	-0.001363525390625	2.7984619140625
63.1353098405987	-0.89874267578125	-0.00136077880859375	2.79815673828125
63.1453098405734	-0.89691162109375	-0.001358642578125	2.75909423828125
63.1553098405482	-0.89935302734375	-0.00135589599609375	2.75970458984375
63.1653098405229	-0.89813232421875	-0.0013543701171875	2.7593994140625
63.1753098404977	-0.89874267578125	-0.00135528564453125	2.73956298828125
63.1853098404724	-0.89813232421875	-0.0013525390625	2.7398681640625
63.1953098404472	-0.89752197265625	-0.00135040283203125	2.73834228515625
63.2053098404219	-0.89874267578125	-0.001348876953125	2.720947265625
63.2153098403967	-0.89752197265625	-0.0013470458984375	2.72003173828125
63.2253098403714	-0.89752197265625	-0.001343994140625	2.7197265625
63.2353098403462	-0.89935302734375	-0.00134063720703125	2.73956298828125
63.2453098403209	-0.89874267578125	-0.001339111328125	2.74017333984375
63.2553098402957	-0.89813232421875	-0.0013360595703125	2.7398681640625
63.2653098402704	-0.89813232421875	-0.00133453369140625	2.73956298828125
63.2753098402452	-0.8978271484375	-0.00133148193359375	2.7398681640625
63.28530984022	-0.897216796875	-0.0013287353515625	2.7398681640625
63.2953098401947	-0.8978271484375	-0.001328125	2.72064208984375
63.3053098401695	-0.8984375	-0.00132537841796875	2.72064208984375
63.3153098401442	-0.8984375	-0.0013232421875	2.72064208984375
63.325309840119	-0.89813232421875	-0.00132080078125	2.72064208984375
63.3353098400937	-0.8978271484375	-0.00131866455078125	2.72125244140625
63.3453098400685	-0.897216796875	-0.001317138671875	2.72064208984375
63.3553098400432	-0.89874267578125	-0.00131378173828125	2.7197265625
63.365309840018	-0.89874267578125	-0.00131317138671875	2.701416015625
63.3753098399927	-0.89752197265625	-0.00131103515625	2.70172119140625
63.3853098399675	-0.8984375	-0.00130859375	2.701416015625
63.3953098399422	-0.8984375	-0.001307373046875	2.68096923828125
63.405309839917	-0.89752197265625	-0.0013055419921875	2.68157958984375
63.4153098398917	-0.8984375	-0.00130340576171875	2.6806640625
63.4253098398665	-0.8990478515625	-0.00130096435546875	2.6812744140625
63.4353098398412	-0.8984375	-0.001298828125	2.68157958984375
63.445309839816	-0.89874267578125	-0.0012969970703125	2.6800537109375
63.4553098397907	-0.8978271484375	-0.001295166015625	2.681884765625
63.4653098397655	-0.8978271484375	-0.00129302978515625	2.681884765625
63.4753098397402	-0.8990478515625	-0.00129058837890625	2.6806640625
63.485309839715	-0.8984375	-0.0012890625	2.6605224609375
63.4953098396898	-0.89874267578125	-0.00128753662109375	2.6617431640625
63.5053098396645	-0.897216796875	-0.00128448486328125	2.66204833984375
63.5153098396393	-0.8978271484375	-0.00128326416015625	2.66143798828125
63.525309839614	-0.8984375	-0.00128143310546875	2.6617431640625
63.5353098395888	-0.89752197265625	-0.0012799072265625	2.662353515625
63.5453098395635	-0.897216796875	-0.001278076171875	2.64129638671875
63.5553098395383	-0.89874267578125	-0.00127655029296875	2.64251708984375
63.565309839513	-0.89691162109375	-0.00127532958984375	2.6422119140625
63.5753098394878	-0.89874267578125	-0.00127197265625	2.6416015625
63.5853098394625	-0.89874267578125	-0.00126983642578125	2.64251708984375
63.5953098394373	-0.8984375	-0.00126800537109375	2.64251708984375
63.605309839412	-0.89752197265625	-0.001265869140625	2.64190673828125
63.6153098393868	-0.897216796875	-0.00126495361328125	2.64190673828125
63.6253098393615	-0.89935302734375	-0.00126251220703125	2.642822265625
63.6353098393363	-0.89874267578125	-0.00126129150390625	2.6422119140625
63.645309839311	-0.89874267578125	-0.0012591552734375	2.62298583984375
63.6553098392858	-0.89874267578125	-0.00125640869140625	2.623291015625
63.6653098392605	-0.8978271484375	-0.00125640869140625	2.62237548828125
63.6753098392353	-0.89813232421875	-0.001253662109375	2.6220703125
63.68530983921	-0.89874267578125	-0.00125213623046875	2.6226806640625
63.6953098391848	-0.897216796875	-0.00125030517578125	2.6220703125
63.7053098391596	-0.8990478515625	-0.001248779296875	2.60345458984375
63.7153098391343	-0.8990478515625	-0.00124847412109375	2.60345458984375
63.7253098391091	-0.89752197265625	-0.00124481201171875	2.6031494140625
63.7353098390838	-0.8978271484375	-0.00124420166015625	2.60223388671875
63.7453098390586	-0.89813232421875	-0.0012420654296875	2.6031494140625
63.7553098390333	-0.89874267578125	-0.00123992919921875	2.6031494140625
63.7653098390081	-0.89874267578125	-0.00123931884765625	2.6031494140625
63.7753098389828	-0.8990478515625	-0.001236572265625	2.60345458984375
63.7853098389576	-0.8978271484375	-0.0012353515625	2.6031494140625
63.7953098389323	-0.89752197265625	-0.0012335205078125	2.6031494140625
63.8053098389071	-0.8990478515625	-0.00123138427734375	2.60345458984375
63.8153098388818	-0.8990478515625	-0.00123046875	2.6031494140625
63.8253098388566	-0.8984375	-0.00122894287109375	2.5836181640625
63.8353098388313	-0.8990478515625	-0.00122772216796875	2.58392333984375
63.8453098388061	-0.8990478515625	-0.00122528076171875	2.5830078125
63.8553098387808	-0.89752197265625	-0.00122314453125	2.5830078125
63.8653098387556	-0.8990478515625	-0.00122161865234375	2.5836181640625
63.8753098387303	-0.897216796875	-0.001220703125	2.58392333984375
63.8853098387051	-0.89874267578125	-0.00121856689453125	2.5830078125
63.8953098386799	-0.8984375	-0.00121734619140625	2.58392333984375
63.9053098386546	-0.89813232421875	-0.001214599609375	2.5836181640625
63.9153098386294	-0.8990478515625	-0.001214599609375	2.5634765625
63.9253098386041	-0.89752197265625	-0.0012127685546875	2.56439208984375
63.9353098385789	-0.89813232421875	-0.0012115478515625	2.564697265625
63.9453098385536	-0.8990478515625	-0.00120880126953125	2.5634765625
63.9553098385284	-0.89752197265625	-0.001207275390625	2.56439208984375
63.9653098385031	-0.8978271484375	-0.00120697021484375	2.56500244140625
63.9753098384779	-0.8990478515625	-0.00120391845703125	2.56378173828125
63.9853098384526	-0.89813232421875	-0.00120361328125	2.54425048828125
63.9953098384274	-0.89752197265625	-0.001202392578125	2.5445556640625
64.0053098384021	-0.89935302734375	-0.00119964599609375	2.54547119140625
64.0153098383769	-0.8978271484375	-0.0011993408203125	2.5439453125
64.0253098383516	-0.8990478515625	-0.0011968994140625	2.54486083984375
64.0353098383264	-0.89813232421875	-0.00119598388671875	2.545166015625
64.0453098383011	-0.89752197265625	-0.00119537353515625	2.5201416015625
64.0553098382759	-0.89874267578125	-0.0011932373046875	2.52105712890625
64.0653098382506	-0.8978271484375	-0.0011920166015625	2.51983642578125
64.0753098382254	-0.89752197265625	-0.00119049072265625	2.5006103515625
64.0853098382001	-0.89874267578125	-0.00118988037109375	2.5006103515625
64.0953098381749	-0.89935302734375	-0.00118804931640625	2.50030517578125
64.1053098381497	-0.89935302734375	-0.001185302734375	2.49969482421875
64.1153098381244	-0.89874267578125	-0.00118499755859375	2.5006103515625
64.1253098380992	-0.89813232421875	-0.00118377685546875	2.501220703125
64.1353098380739	-0.89752197265625	-0.00118194580078125	2.5
64.1453098380487	-0.89813232421875	-0.001180419921875	2.5006103515625
64.1553098380234	-0.8984375	-0.00117889404296875	2.5
64.1653098379982	-0.8978271484375	-0.00117889404296875	2.462158203125
64.1753098379729	-0.89874267578125	-0.0011767578125	2.46185302734375
64.1853098379477	-0.89691162109375	-0.001175537109375	2.46185302734375
64.1953098379224	-0.8978271484375	-0.00117462158203125	2.46124267578125
64.2053098378972	-0.8990478515625	-0.0011724853515625	2.462158203125
64.2153098378719	-0.89874267578125	-0.00117156982421875	2.4615478515625
64.2253098378467	-0.89813232421875	-0.00116973876953125	2.46124267578125
64.2353098378214	-0.8990478515625	-0.0011676025390625	2.48077392578125
64.2453098377962	-0.89813232421875	-0.001165771484375	2.48138427734375
64.2553098377709	-0.8978271484375	-0.00116485595703125	2.48077392578125
64.2653098377457	-0.8984375	-0.0011639404296875	2.4810791015625
64.2753098377204	-0.89874267578125	-0.001162109375	2.48077392578125
64.2853098376952	-0.897216796875	-0.00116058349609375	2.4810791015625
64.2953098376699	-0.89935302734375	-0.00116058349609375	2.46185302734375
64.3053098376447	-0.89752197265625	-0.0011578369140625	2.46185302734375
64.3153098376195	-0.89813232421875	-0.00115753173828125	2.46185302734375
64.3253098375942	-0.89813232421875	-0.00115631103515625	2.4420166015625
64.335309837569	-0.8978271484375	-0.00115478515625	2.4420166015625
64.3453098375437	-0.89874267578125	-0.00115386962890625	2.442626953125
64.3553098375185	-0.8978271484375	-0.00115234375	2.44232177734375
64.3653098374932	-0.8990478515625	-0.00115081787109375	2.46185302734375
64.375309837468	-0.8990478515625	-0.0011492919921875	2.46185302734375
64.3853098374427	-0.897216796875	-0.0011480712890625	2.46185302734375
64.3953098374175	-0.89752197265625	-0.0011474609375	2.4420166015625
64.4053098373922	-0.89813232421875	-0.00114501953125	2.442626953125
64.415309837367	-0.8978271484375	-0.00114471435546875	2.44232177734375
64.4253098373417	-0.89874267578125	-0.001142578125	2.4420166015625
64.4353098373165	-0.89935302734375	-0.00114227294921875	2.44293212890625
64.4453098372912	-0.89874267578125	-0.00114044189453125	2.44171142578125
64.455309837266	-0.89752197265625	-0.00113922119140625	2.423095703125
64.4653098372407	-0.89874267578125	-0.001138916015625	2.423095703125
64.4753098372155	-0.89813232421875	-0.00113616943359375	2.42218017578125
64.4853098371902	-0.89874267578125	-0.00113555908203125	2.421875
64.495309837165	-0.8990478515625	-0.001134033203125	2.4237060546875
64.5053098371397	-0.8984375	-0.0011328125	2.42340087890625
64.5153098371145	-0.89752197265625	-0.00113250732421875	2.40386962890625
64.5253098370893	-0.89874267578125	-0.00113067626953125	2.40386962890625
64.535309837064	-0.89813232421875	-0.0011297607421875	2.40386962890625
64.5453098370388	-0.89752197265625	-0.00112823486328125	2.423095703125
64.5553098370135	-0.8990478515625	-0.0011260986328125	2.42340087890625
64.5653098369883	-0.8990478515625	-0.00112518310546875	2.423095703125
64.575309836963	-0.89752197265625	-0.00112396240234375	2.40386962890625
64.5853098369378	-0.89752197265625	-0.00112274169921875	2.40386962890625
64.5953098369125	-0.89813232421875	-0.0011224365234375	2.40264892578125
64.6053098368873	-0.8990478515625	-0.00112030029296875	2.40325927734375
64.615309836862	-0.89691162109375	-0.00112060546875	2.40325927734375
64.6253098368368	-0.89874267578125	-0.0011181640625	2.4041748046875
64.6353098368115	-0.89752197265625	-0.00111724853515625	2.4029541015625
64.6453098367863	-0.897216796875	-0.00111602783203125	2.40386962890625
64.655309836761	-0.8990478515625	-0.00111480712890625	2.403564453125
64.6653098367358	-0.8984375	-0.00111328125	2.40264892578125
64.6753098367105	-0.89813232421875	-0.0011126708984375	2.38433837890625
64.6853098366853	-0.8990478515625	-0.00111114501953125	2.3846435546875
64.69530983666	-0.89874267578125	-0.00111053466796875	2.3638916015625
64.7053098366348	-0.89813232421875	-0.001109619140625	2.364501953125
64.7153098366095	-0.8990478515625	-0.00110870361328125	2.364501953125
64.7253098365843	-0.89752197265625	-0.0011077880859375	2.36328125
64.7353098365591	-0.89752197265625	-0.00110687255859375	2.3443603515625
64.7453098365338	-0.8978271484375	-0.00110626220703125	2.34466552734375
64.7553098365086	-0.89813232421875	-0.00110443115234375	2.344970703125
64.7653098364833	-0.8984375	-0.00110260009765625	2.3846435546875
64.7753098364581	-0.8978271484375	-0.00110076904296875	2.38494873046875
64.7853098364328	-0.89752197265625	-0.00109954833984375	2.3846435546875
64.7953098364076	-0.89874267578125	-0.00109893798828125	2.36419677734375
64.8053098363823	-0.89691162109375	-0.00109710693359375	2.36480712890625
64.8153098363571	-0.8978271484375	-0.0010968017578125	2.3626708984375
64.8253098363318	-0.8984375	-0.00109588623046875	2.34527587890625
64.8353098363066	-0.8984375	-0.001094970703125	2.344970703125
64.8453098362813	-0.8984375	-0.00109375	2.34344482421875
64.8553098362561	-0.8984375	-0.00109222412109375	2.3443603515625
64.8653098362308	-0.8978271484375	-0.00109161376953125	2.34527587890625
64.8753098362056	-0.89935302734375	-0.0010906982421875	2.34527587890625
64.8853098361803	-0.8990478515625	-0.00108917236328125	2.3443603515625
64.8953098361551	-0.89813232421875	-0.00108917236328125	2.32513427734375
64.9053098361298	-0.89874267578125	-0.0010870361328125	2.32513427734375
64.9153098361046	-0.89935302734375	-0.00108642578125	2.3052978515625
64.9253098360794	-0.89752197265625	-0.0010858154296875	2.30621337890625
64.9353098360541	-0.8984375	-0.0010845947265625	2.305908203125
64.9453098360289	-0.89874267578125	-0.00108306884765625	2.30499267578125
64.9553098360036	-0.89813232421875	-0.00108154296875	2.3052978515625
64.9653098359784	-0.8990478515625	-0.00108123779296875	2.30621337890625
64.9753098359531	-0.8984375	-0.0010797119140625	2.30499267578125
